RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
9,TRUE,1,96,110,18,7,4,2
10,TRUE,0,105,97,7,13,2,6
5,TRUE,1,60,127,47,5,10,1
10,TRUE,1,75,110,32,10,4,3
6,TRUE,1,0,149,67,7,10,4
4,TRUE,1,39,123,30,4,7,1
8,TRUE,1,63,125,42,7,7,2
9,TRUE,0,140,28,9,51,3,10
6,TRUE,0,122,28,3,42,2,10
5,TRUE,0,110,75,1,16,1,4
8,TRUE,1,61,101,24,1,4,1
4,TRUE,0,108,20,9,27,3,7
8,TRUE,1,84,131,45,8,7,3
9,TRUE,1,86,112,24,6,4,3
1,TRUE,1,0,101,41,7,7,1
10,TRUE,0,103,35,2,26,1,7
6,TRUE,1,16,112,15,0,4,0
5,TRUE,0,133,31,6,53,3,10
3,TRUE,1,0,104,31,10,6,3
6,TRUE,0,101,70,10,69,4,10
8,TRUE,0,116,91,8,34,3,7
8,TRUE,0,106,96,10,43,4,7
4,TRUE,1,20,128,67,7,10,4
3,TRUE,0,113,39,7,31,3,7
6,TRUE,1,19,115,30,6,7,4
6,TRUE,0,112,72,1,38,1,7
4,TRUE,1,26,100,17,7,4,2
7,TRUE,1,39,102,16,8,3,4
10,TRUE,1,75,105,36,9,7,3
5,TRUE,0,111,34,7,44,4,10
10,TRUE,1,28,107,17,9,3,4
10,TRUE,0,104,75,4,29,2,7
10,TRUE,0,123,91,10,34,4,7
7,TRUE,0,137,42,10,59,3,10
5,TRUE,0,102,81,6,17,3,4
6,TRUE,1,72,102,40,8,6,3
4,TRUE,1,21,124,52,10,7,3
6,TRUE,1,0,137,55,9,10,3
7,TRUE,0,105,65,8,34,4,7
11,TRUE,1,99,118,53,10,7,4
3,TRUE,1,11,110,27,2,4,1
7,TRUE,0,108,96,6,29,2,6
4,TRUE,1,0,120,32,10,7,4
4,TRUE,1,2,110,38,10,7,3
9,TRUE,0,116,53,8,26,3,7
8,TRUE,1,68,129,35,5,7,1
6,TRUE,1,8,114,55,9,10,4
8,TRUE,0,113,32,10,47,4,6
10,TRUE,1,71,116,29,10,7,4
9,TRUE,1,52,110,24,9,4,3
8,TRUE,0,126,58,0,29,0,6
7,TRUE,1,47,105,49,8,10,3
6,TRUE,1,44,130,21,0,4,0
12,TRUE,0,102,56,9,27,3,7
9,TRUE,1,45,116,23,6,7,3
6,TRUE,0,110,0,9,27,4,7
5,TRUE,1,16,104,20,5,5,3
7,TRUE,1,34,108,20,8,7,3
6,TRUE,1,44,121,52,9,10,4
8,TRUE,0,115,94,5,28,1,7
8,TRUE,1,59,115,24,6,7,4
9,TRUE,1,87,123,73,6,10,3
9,TRUE,0,117,30,5,51,1,10
2,TRUE,1,14,103,20,0,4,0
9,TRUE,0,112,93,10,47,4,10
7,TRUE,1,79,134,52,5,10,2
11,TRUE,0,119,79,9,33,3,7
8,TRUE,1,77,108,31,2,6,1
10,TRUE,0,107,76,8,34,3,7
4,TRUE,1,3,125,37,10,7,4
4,TRUE,0,113,47,8,72,4,10
5,TRUE,1,40,104,28,10,4,3
9,TRUE,1,80,108,64,10,10,4
5,TRUE,0,138,32,9,71,4,10
7,TRUE,0,100,28,7,49,4,7
5,TRUE,0,106,47,6,41,4,7
6,TRUE,0,103,93,4,14,1,4
3,TRUE,1,57,118,12,0,4,0
8,TRUE,1,54,105,34,7,7,3
6,TRUE,0,104,20,1,33,1,7
5,TRUE,0,117,11,9,34,4,7
6,TRUE,0,112,46,9,25,3,7
8,TRUE,0,101,41,9,37,3,7
6,TRUE,0,122,35,5,41,3,7
14,TRUE,1,81,103,14,8,4,3
11,TRUE,1,96,126,38,2,7,1
9,TRUE,0,117,40,5,38,3,7
5,TRUE,1,19,101,31,10,7,4
5,TRUE,0,101,66,10,37,4,7
15,TRUE,1,91,102,12,8,4,4
7,TRUE,1,88,116,54,8,10,4
9,TRUE,1,39,130,40,3,6,1
11,TRUE,0,101,95,7,22,4,7
5,TRUE,0,115,13,6,55,2,10
5,TRUE,1,9,116,51,6,10,3
5,TRUE,1,22,121,54,8,10,4
4,TRUE,1,44,102,69,7,10,3
2,TRUE,1,12,105,65,7,10,2
5,TRUE,0,121,25,0,13,0,4
6,TRUE,1,18,105,22,6,4,3
5,TRUE,1,53,105,37,8,7,3
6,TRUE,1,39,121,31,4,7,1
6,TRUE,0,105,61,10,30,4,7
6,TRUE,0,121,7,8,39,3,7
9,TRUE,1,53,114,23,7,4,3
3,TRUE,1,0,115,30,1,7,1
11,TRUE,1,90,130,23,0,6,0
5,TRUE,0,121,24,9,59,4,10
7,TRUE,1,49,106,35,5,7,1
12,TRUE,0,104,97,5,44,1,6
9,TRUE,1,36,114,25,9,7,4
7,TRUE,0,134,60,10,64,4,10
5,TRUE,0,120,27,10,45,3,7
5,TRUE,1,62,112,59,8,10,3
1,TRUE,0,120,0,10,50,1,10
6,TRUE,1,74,103,42,0,7,0
11,TRUE,0,127,89,6,44,4,7
6,TRUE,1,61,106,13,3,4,1
9,TRUE,0,131,73,1,38,1,7
8,TRUE,1,60,137,47,1,7,1
9,TRUE,1,61,117,32,9,7,4
7,TRUE,1,52,123,35,7,7,3
7,TRUE,1,72,134,48,8,10,4
8,TRUE,0,110,45,6,19,4,7
8,TRUE,1,90,121,38,8,7,4
6,TRUE,1,51,114,32,2,6,1
4,TRUE,1,62,107,14,0,3,0
7,TRUE,1,33,114,41,10,7,4
10,TRUE,1,97,116,34,8,7,3
7,TRUE,1,68,102,40,7,7,4
7,TRUE,0,121,27,10,50,3,10
8,TRUE,0,105,94,10,31,3,10
3,TRUE,0,133,12,8,81,1,10
4,TRUE,1,0,124,52,4,10,1
10,TRUE,1,84,102,12,9,4,3
8,TRUE,0,121,61,3,26,1,7
7,TRUE,1,36,103,24,7,6,3
3,TRUE,1,0,122,39,7,7,2
11,TRUE,0,113,83,6,33,3,7
9,TRUE,0,100,59,7,65,3,10
5,TRUE,1,48,106,43,9,7,4
7,TRUE,1,73,117,41,9,7,3
13,TRUE,1,95,101,17,10,6,3
6,TRUE,1,68,116,41,8,7,3
5,TRUE,0,120,29,7,49,3,10
8,TRUE,1,54,101,12,4,3,2
8,TRUE,1,32,112,20,5,4,1
6,TRUE,1,0,113,31,5,7,2
11,TRUE,0,112,99,0,11,0,4
10,TRUE,1,76,128,49,8,10,2
6,TRUE,0,124,85,5,31,3,7
10,TRUE,1,96,102,24,1,6,1
5,TRUE,1,8,117,32,9,7,4
9,TRUE,1,26,117,28,9,7,4
6,TRUE,1,57,108,23,9,6,4
10,TRUE,0,140,87,7,55,3,10
10,TRUE,0,138,77,1,60,1,10
2,TRUE,1,0,109,33,8,7,3
11,TRUE,0,101,94,9,29,4,7
10,TRUE,0,104,80,8,13,3,4
5,TRUE,1,15,107,20,3,6,1
7,TRUE,1,9,120,43,8,7,3
5,TRUE,1,67,115,30,10,7,3
3,TRUE,1,6,105,52,2,10,1
5,TRUE,1,62,101,28,10,7,4
7,TRUE,1,44,129,64,9,10,4
5,TRUE,1,17,107,36,3,7,2
5,TRUE,0,106,86,9,56,4,10
6,TRUE,0,100,49,4,45,1,7
8,TRUE,1,64,107,64,6,10,3
6,TRUE,0,110,15,10,46,4,10
7,TRUE,0,117,39,6,24,1,7
5,TRUE,1,44,105,33,8,7,3
7,TRUE,1,41,100,11,9,3,4
4,TRUE,0,113,13,9,48,4,10
8,TRUE,1,34,113,30,4,7,3
8,TRUE,1,73,134,48,4,7,1
10,TRUE,1,61,102,30,10,6,2
9,TRUE,1,97,133,56,7,10,3
5,TRUE,0,126,71,9,67,4,10
7,TRUE,1,53,135,63,8,10,3
6,TRUE,0,123,80,2,33,1,6
7,TRUE,0,100,85,4,58,1,10
4,TRUE,0,141,24,9,52,3,10
7,TRUE,1,17,126,42,9,10,4
8,TRUE,1,9,113,30,10,6,3
10,TRUE,0,105,91,7,23,3,6
6,TRUE,0,150,72,8,65,3,10
9,TRUE,0,126,57,0,14,0,4
11,TRUE,1,83,107,22,10,6,4
8,TRUE,1,82,102,26,0,7,0
3,TRUE,1,0,128,59,9,10,4
10,TRUE,1,82,138,60,10,10,1
4,TRUE,0,104,11,3,19,1,4
8,TRUE,1,61,101,21,6,6,3
9,TRUE,0,104,79,10,19,3,4
4,TRUE,1,19,122,48,8,10,4
6,TRUE,1,68,109,21,3,7,2
7,TRUE,0,103,38,2,16,2,4
12,TRUE,1,57,129,35,4,6,3
7,TRUE,1,16,129,52,8,7,4
7,TRUE,1,65,105,22,1,7,1
8,TRUE,0,134,26,6,46,4,7
3,TRUE,1,24,103,77,6,10,1
4,TRUE,1,0,101,44,1,7,1
13,TRUE,0,131,92,7,44,3,7
10,TRUE,0,102,95,8,25,3,6
8,TRUE,0,112,60,9,63,3,10
5,TRUE,1,0,130,11,0,4,0
8,TRUE,1,58,126,46,7,10,2
8,TRUE,1,62,124,36,6,6,2
6,TRUE,1,42,119,67,10,10,3
4,TRUE,1,56,100,59,7,10,3
5,TRUE,0,105,77,3,32,1,7
9,TRUE,1,38,104,17,0,3,0
6,TRUE,1,49,125,39,10,7,3
6,TRUE,0,123,59,2,57,1,10
9,TRUE,0,129,38,0,15,0,4
7,TRUE,1,80,107,33,5,7,1
7,TRUE,1,19,110,50,10,10,5
10,TRUE,1,70,109,34,4,7,1
10,TRUE,1,92,106,20,8,4,4
4,TRUE,1,11,110,19,7,7,2
15,TRUE,1,79,103,25,5,7,3
5,TRUE,1,24,101,13,10,6,3
9,TRUE,0,101,91,3,19,1,6
8,TRUE,1,87,109,39,7,7,1
10,TRUE,1,49,103,14,10,4,3
5,TRUE,1,15,101,34,10,7,4
9,TRUE,1,94,111,39,5,7,3
6,TRUE,0,104,29,9,21,3,7
5,TRUE,0,116,0,7,26,4,6
7,TRUE,1,11,110,21,4,6,3
5,TRUE,1,35,107,53,10,10,3
5,TRUE,1,42,118,24,3,7,2
7,TRUE,1,73,106,19,4,6,1
10,TRUE,0,122,88,10,65,3,10
15,TRUE,1,87,102,14,7,4,3
7,TRUE,1,66,100,29,7,5,1
8,TRUE,0,122,77,8,41,4,7
6,TRUE,0,108,87,9,41,3,7
3,TRUE,1,0,141,69,9,10,4
10,TRUE,0,128,69,10,40,4,7
10,TRUE,1,18,140,25,0,7,0
11,TRUE,1,91,111,30,9,7,4
5,TRUE,1,3,107,19,7,4,3
9,TRUE,1,61,103,18,10,7,3
8,TRUE,1,38,101,14,3,3,1
4,TRUE,1,41,103,14,0,4,0
5,TRUE,1,0,104,14,4,3,2
8,TRUE,0,121,93,8,39,4,10
10,TRUE,0,101,65,6,16,2,6
10,TRUE,0,121,71,5,49,2,10
7,TRUE,1,24,117,33,10,7,4
8,TRUE,0,114,63,8,37,4,7
7,TRUE,1,24,138,63,7,10,2
10,TRUE,1,65,124,39,8,7,3
8,TRUE,1,71,131,66,1,10,1
4,TRUE,1,5,114,49,7,10,2
7,TRUE,0,109,62,6,54,3,10
15,TRUE,0,138,85,7,57,3,10
10,TRUE,1,96,103,28,9,6,3
3,TRUE,1,47,103,23,6,7,4
1,TRUE,1,0,101,60,8,10,4
10,TRUE,0,151,50,0,41,0,10
5,TRUE,1,21,109,32,10,7,4
5,TRUE,1,17,104,36,10,7,3
12,TRUE,1,91,121,30,8,7,2
5,TRUE,0,106,42,1,21,1,7
3,TRUE,0,100,0,4,11,1,4
6,TRUE,0,101,97,6,22,3,7
7,TRUE,1,43,111,29,10,7,4
2,TRUE,1,0,108,49,2,10,2
5,TRUE,0,104,0,3,11,2,4
5,TRUE,0,113,50,0,46,0,7
8,TRUE,1,98,108,17,2,4,1
9,TRUE,1,62,112,25,8,4,3
8,TRUE,0,108,74,6,36,3,7
9,TRUE,1,80,148,65,10,10,3
8,TRUE,1,91,104,24,10,6,4
3,TRUE,1,32,114,24,6,7,3
12,TRUE,1,94,140,52,10,10,4
10,TRUE,1,56,106,21,9,3,4
1,TRUE,0,117,0,1,73,1,10
3,TRUE,1,0,120,53,8,10,4
14,TRUE,0,147,94,3,72,1,10
9,TRUE,0,100,54,3,24,1,4
3,TRUE,1,0,124,69,5,10,3
7,TRUE,1,43,104,28,4,7,3
5,TRUE,1,75,131,28,0,4,0
7,TRUE,1,40,111,40,8,7,4
10,TRUE,1,19,123,38,7,7,3
8,TRUE,0,140,79,0,32,0,7
5,TRUE,0,114,17,8,33,3,7
8,TRUE,1,99,108,38,1,7,1
6,TRUE,0,111,33,0,20,0,7
12,TRUE,0,135,96,0,19,0,6
6,TRUE,0,105,89,8,37,3,7
5,TRUE,1,86,141,54,9,10,4
4,TRUE,1,23,109,30,5,6,2
11,TRUE,1,92,120,31,10,7,4
7,TRUE,0,121,15,7,35,1,7
5,TRUE,0,126,0,3,45,1,7
6,TRUE,1,35,109,19,2,4,1
6,TRUE,1,11,118,29,7,7,3
8,TRUE,0,100,25,8,19,3,4
9,TRUE,0,102,87,9,18,3,4
9,TRUE,0,111,89,8,24,3,4
8,TRUE,1,52,107,21,9,6,3
7,TRUE,1,75,101,48,9,7,3
7,TRUE,1,17,110,49,10,10,4
9,TRUE,1,46,120,49,8,10,3
5,TRUE,1,88,101,14,0,4,0
11,TRUE,1,31,112,23,9,4,3
6,TRUE,1,11,109,31,3,6,1
11,TRUE,0,116,80,2,30,1,7
11,TRUE,0,103,64,4,19,1,4
8,TRUE,0,137,94,0,29,0,4
7,TRUE,1,38,104,16,10,6,3
10,TRUE,0,112,63,10,26,4,7
6,TRUE,1,32,119,46,6,7,3
8,TRUE,0,104,90,4,16,3,4
8,TRUE,1,13,112,46,9,7,4
10,TRUE,0,103,58,4,19,2,6
4,TRUE,0,108,23,9,22,4,6
12,TRUE,1,85,125,40,8,7,1
4,TRUE,1,56,101,49,6,10,3
5,TRUE,1,63,100,46,10,7,4
10,TRUE,1,25,109,31,10,6,4
11,TRUE,0,143,70,0,37,0,7
7,TRUE,0,104,30,6,21,3,7
9,TRUE,1,13,100,20,5,4,3
5,TRUE,1,60,108,27,0,7,0
6,TRUE,1,14,118,36,8,7,4
6,TRUE,1,18,114,54,8,7,4
7,TRUE,0,106,22,8,15,2,4
9,TRUE,1,27,110,24,2,4,1
7,TRUE,1,54,125,38,7,7,3
8,TRUE,1,66,117,31,7,6,4
6,TRUE,1,38,100,16,8,7,3
12,TRUE,1,74,104,40,3,7,1
6,TRUE,1,0,108,18,7,6,4
10,TRUE,1,91,104,14,6,4,2
7,TRUE,1,62,107,53,8,10,4
12,TRUE,1,80,106,51,8,7,1
2,TRUE,0,112,0,8,31,3,7
7.117,,608,,,,,,
,,,,,,,,
,,392,,,,,,
