Player 1 Deadwood: ,,,,,,,,,,,,,,,,,,,,
55,55,27,19,19,19,11,11,11,11,11,11,,,,,,,,,
46,43,21,18,17,12,12,8,8,8,,,,,,,,,,,
18,11,11,11,11,8,8,8,,,,,,,,,,,,,
13,13,13,,,,,,,,,,,,,,,,,,
57,27,26,26,26,19,18,18,18,,,,,,,,,,,,
50,50,45,45,45,,,,,,,,,,,,,,,,
72,42,32,31,31,30,17,17,17,17,,,,,,,,,,,
52,45,42,42,42,,,,,,,,,,,,,,,,
47,46,20,20,20,18,18,18,18,18,14,14,5,5,5,,,,,,
46,46,46,43,20,20,6,6,6,,,,,,,,,,,,
39,30,30,30,,,,,,,,,,,,,,,,,
67,45,41,32,16,16,16,,,,,,,,,,,,,,
49,47,44,38,15,15,15,,,,,,,,,,,,,,
57,57,29,28,11,11,11,11,,,,,,,,,,,,,
38,29,25,14,14,14,14,14,14,8,8,8,,,,,,,,,
30,28,21,20,17,17,17,,,,,,,,,,,,,,
29,28,28,20,20,20,19,14,1,1,1,,,,,,,,,,
28,17,17,17,17,17,17,17,15,1,1,1,,,,,,,,,
41,37,36,36,28,21,17,16,16,16,,,,,,,,,,,
19,18,18,18,8,8,8,,,,,,,,,,,,,,
50,21,21,21,20,4,4,4,,,,,,,,,,,,,
76,67,39,36,13,13,13,,,,,,,,,,,,,,
47,44,42,42,19,19,19,19,19,6,6,,,,,,,,,,
45,45,,,,,,,,,,,,,,,,,,,
34,29,14,13,13,0,0,,,,,,,,,,,,,,
27,27,24,4,4,4,,,,,,,,,,,,,,,
62,37,37,32,32,13,8,8,8,,,,,,,,,,,,
51,50,46,46,46,,,,,,,,,,,,,,,,
41,41,32,29,22,2,2,,,,,,,,,,,,,,
51,47,26,23,23,6,6,6,,,,,,,,,,,,,
43,36,27,25,25,25,,,,,,,,,,,,,,,
45,37,36,36,28,26,10,10,10,,,,,,,,,,,,
43,42,41,24,8,8,8,,,,,,,,,,,,,,
39,36,27,25,25,25,25,25,,,,,,,,,,,,,
39,39,38,22,20,18,11,11,11,,,,,,,,,,,,
41,17,17,17,17,15,15,14,9,9,9,,,,,,,,,,
53,53,52,52,50,50,50,,,,,,,,,,,,,,
55,55,55,54,52,44,42,39,20,20,20,,,,,,,,,,
71,62,53,51,50,48,29,25,21,21,21,21,,,,,,,,,
67,61,33,28,28,24,9,9,9,,,,,,,,,,,,
36,34,32,32,32,29,29,20,18,18,18,12,12,12,12,,,,,,
70,40,39,37,37,31,31,31,12,10,10,10,,,,,,,,,
45,41,40,18,17,17,17,,,,,,,,,,,,,,
52,25,24,3,3,3,,,,,,,,,,,,,,,
48,41,20,18,12,12,12,9,9,9,,,,,,,,,,,
43,42,41,41,37,33,33,33,,,,,,,,,,,,,
19,19,1,1,,,,,,,,,,,,,,,,,
41,38,29,16,15,8,8,8,,,,,,,,,,,,,
25,25,23,6,6,6,,,,,,,,,,,,,,,
65,60,40,38,31,14,13,8,8,8,,,,,,,,,,,
64,60,55,52,31,29,29,29,29,29,29,29,,,,,,,,,
43,42,42,42,21,20,16,15,15,14,9,9,9,,,,,,,,
51,30,30,27,23,23,22,22,9,9,9,,,,,,,,,,
41,26,23,5,5,5,,,,,,,,,,,,,,,
41,19,16,11,11,11,10,10,10,,,,,,,,,,,,
22,20,7,7,7,,,,,,,,,,,,,,,,
61,58,33,13,13,10,10,,,,,,,,,,,,,,
19,18,15,1,1,1,,,,,,,,,,,,,,,
29,21,5,5,5,,,,,,,,,,,,,,,,
52,26,26,23,11,11,11,,,,,,,,,,,,,,
58,28,21,17,17,17,6,6,6,,,,,,,,,,,,
50,48,47,47,47,25,9,9,9,,,,,,,,,,,,
72,72,44,41,39,17,15,14,2,2,2,,,,,,,,,,
49,23,23,23,,,,,,,,,,,,,,,,,
48,48,47,46,46,25,11,7,7,,,,,,,,,,,,
55,43,18,14,2,2,2,,,,,,,,,,,,,,
38,37,12,11,11,8,8,8,,,,,,,,,,,,,
36,35,35,8,8,8,,,,,,,,,,,,,,,
43,36,34,33,33,31,31,14,14,14,,,,,,,,,,,
35,32,32,32,,,,,,,,,,,,,,,,,
23,13,13,6,6,6,,,,,,,,,,,,,,,
72,45,40,33,31,31,31,31,,,,,,,,,,,,,
65,35,15,15,15,9,9,,,,,,,,,,,,,,
33,23,22,22,22,22,20,20,18,3,3,3,,,,,,,,,
37,36,14,14,14,14,14,,,,,,,,,,,,,,
48,48,46,24,23,22,22,22,22,22,,,,,,,,,,,
27,24,23,19,19,19,19,,,,,,,,,,,,,,
48,35,35,35,31,31,31,13,10,10,10,,,,,,,,,,
24,24,24,21,21,21,21,15,15,9,9,9,,,,,,,,,
30,24,23,23,22,15,12,3,3,3,,,,,,,,,,,
29,25,20,20,20,9,9,9,,,,,,,,,,,,,
57,57,37,34,14,13,13,13,13,,,,,,,,,,,,
60,56,56,28,14,7,7,,,,,,,,,,,,,,
41,38,15,15,15,7,7,7,,,,,,,,,,,,,
44,44,44,,,,,,,,,,,,,,,,,,
40,13,13,8,8,8,,,,,,,,,,,,,,,
64,63,61,37,34,28,28,28,28,,,,,,,,,,,,
42,41,35,13,8,8,8,,,,,,,,,,,,,,
44,44,44,44,21,20,20,7,7,,,,,,,,,,,,
50,45,40,40,40,34,15,15,15,,,,,,,,,,,,
59,59,55,55,55,,,,,,,,,,,,,,,,
49,19,19,19,16,16,13,13,13,13,13,,,,,,,,,,
59,59,58,50,47,47,47,31,6,6,6,,,,,,,,,,
31,23,18,16,16,16,16,16,,,,,,,,,,,,,
69,39,38,37,37,35,31,31,31,,,,,,,,,,,,
34,24,23,14,14,13,3,3,3,,,,,,,,,,,,
42,40,14,13,13,13,13,,,,,,,,,,,,,,
42,35,35,29,27,10,10,10,,,,,,,,,,,,,
61,60,34,32,15,14,14,14,,,,,,,,,,,,,
43,41,40,40,40,,,,,,,,,,,,,,,,
18,17,15,14,1,1,1,,,,,,,,,,,,,,
60,30,30,24,20,20,15,15,15,5,5,5,,,,,,,,,
62,32,32,32,,,,,,,,,,,,,,,,,
70,67,67,62,58,37,14,14,7,7,7,,,,,,,,,,
68,61,61,31,31,,,,,,,,,,,,,,,,
34,33,28,28,26,2,2,2,,,,,,,,,,,,,
27,18,15,15,15,15,15,15,4,4,4,,,,,,,,,,
54,49,33,33,15,14,5,5,5,,,,,,,,,,,,
73,70,68,62,36,36,36,,,,,,,,,,,,,,
22,18,16,10,10,10,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
42,38,38,38,38,,,,,,,,,,,,,,,,
40,38,23,15,8,8,8,,,,,,,,,,,,,,
60,60,60,58,34,31,31,9,9,9,,,,,,,,,,,
47,47,47,,,,,,,,,,,,,,,,,,
62,61,61,33,33,16,16,16,,,,,,,,,,,,,
41,15,9,9,9,,,,,,,,,,,,,,,,
69,22,19,5,5,5,,,,,,,,,,,,,,,
22,22,13,13,13,9,9,,,,,,,,,,,,,,
65,63,62,57,34,18,10,10,10,,,,,,,,,,,,
28,21,15,15,15,15,,,,,,,,,,,,,,,
27,27,26,22,22,22,22,21,14,14,11,11,11,11,,,,,,,
28,20,13,13,12,12,10,10,10,,,,,,,,,,,,
56,56,54,35,35,35,,,,,,,,,,,,,,,
57,52,50,50,28,28,28,13,13,9,9,9,,,,,,,,,
51,51,51,51,,,,,,,,,,,,,,,,,
50,49,49,48,25,24,24,19,16,16,16,,,,,,,,,,
60,60,31,30,30,30,14,13,13,9,9,9,,,,,,,,,
54,45,36,30,29,28,28,28,26,24,23,9,9,9,,,,,,,
65,62,38,38,,,,,,,,,,,,,,,,,
49,43,33,33,33,,,,,,,,,,,,,,,,
27,25,23,20,19,12,12,12,,,,,,,,,,,,,
33,30,24,24,22,22,22,22,18,18,6,6,6,,,,,,,,
62,62,33,33,33,32,32,32,,,,,,,,,,,,,
27,25,21,16,15,15,15,,,,,,,,,,,,,,
55,48,42,40,23,23,10,10,10,,,,,,,,,,,,
50,47,44,35,34,31,19,19,19,,,,,,,,,,,,
62,61,33,30,8,8,,,,,,,,,,,,,,,
63,58,57,41,38,24,17,13,8,8,8,,,,,,,,,,
43,15,10,10,10,,,,,,,,,,,,,,,,
65,35,30,25,19,14,14,14,14,,,,,,,,,,,,
25,24,23,23,18,18,18,,,,,,,,,,,,,,
47,46,45,45,17,10,10,10,,,,,,,,,,,,,
29,25,25,18,3,3,3,,,,,,,,,,,,,,
59,59,56,54,29,29,29,29,11,5,5,,,,,,,,,,
16,7,7,7,,,,,,,,,,,,,,,,,
42,39,39,37,37,37,37,37,,,,,,,,,,,,,
64,60,53,53,52,29,29,29,29,,,,,,,,,,,,
60,58,54,49,27,27,27,,,,,,,,,,,,,,
44,43,43,43,43,,,,,,,,,,,,,,,,
53,47,42,36,28,27,27,27,,,,,,,,,,,,,
43,36,35,35,27,8,8,8,,,,,,,,,,,,,
55,48,48,48,41,40,21,21,21,21,21,,,,,,,,,,
48,45,17,17,11,11,11,11,,,,,,,,,,,,,
32,28,23,4,4,4,,,,,,,,,,,,,,,
34,29,23,17,4,4,4,,,,,,,,,,,,,,
19,19,19,17,12,12,12,12,12,12,,,,,,,,,,,
52,48,44,43,37,37,37,13,4,4,,,,,,,,,,,
69,67,61,61,54,36,35,29,23,23,22,22,22,,,,,,,,
60,52,48,25,25,25,25,25,18,18,18,18,,,,,,,,,
34,34,11,6,6,6,,,,,,,,,,,,,,,
18,12,11,11,10,10,10,,,,,,,,,,,,,,
46,43,41,41,30,30,11,8,8,8,,,,,,,,,,,
12,12,12,8,8,8,,,,,,,,,,,,,,,
39,37,35,35,29,29,29,,,,,,,,,,,,,,
20,20,17,11,11,11,11,,,,,,,,,,,,,,
59,57,50,47,40,40,40,,,,,,,,,,,,,,
61,52,26,18,18,11,7,7,,,,,,,,,,,,,
22,22,22,21,21,20,16,16,13,13,13,13,,,,,,,,,
41,16,10,10,10,,,,,,,,,,,,,,,,
59,56,56,51,50,35,35,35,,,,,,,,,,,,,
68,61,61,37,34,30,30,30,,,,,,,,,,,,,
25,17,10,10,10,,,,,,,,,,,,,,,,
56,56,56,,,,,,,,,,,,,,,,,,
12,12,10,10,10,,,,,,,,,,,,,,,,
57,53,52,47,46,41,34,33,13,13,13,13,13,8,8,8,,,,,
41,41,37,32,32,32,,,,,,,,,,,,,,,
41,29,29,26,18,17,15,15,14,14,0,0,,,,,,,,,
41,34,33,30,30,11,1,1,1,,,,,,,,,,,,
61,52,47,45,33,25,24,24,7,7,,,,,,,,,,,
36,30,25,25,25,25,23,18,9,9,9,,,,,,,,,,
53,50,43,24,22,22,22,22,,,,,,,,,,,,,
51,50,46,18,6,6,6,,,,,,,,,,,,,,
38,34,34,30,15,11,11,11,11,11,11,11,8,8,8,,,,,,
29,29,29,29,21,21,13,13,10,10,10,,,,,,,,,,
53,27,27,10,10,,,,,,,,,,,,,,,,
43,41,40,40,33,33,32,30,27,27,27,27,,,,,,,,,
51,48,22,22,3,3,3,,,,,,,,,,,,,,
51,44,42,40,38,35,14,14,10,10,10,,,,,,,,,,
40,39,39,22,22,22,22,,,,,,,,,,,,,,
65,61,59,58,58,58,,,,,,,,,,,,,,,
16,16,12,12,12,12,12,12,2,2,,,,,,,,,,,
34,26,17,14,14,14,,,,,,,,,,,,,,,
56,56,55,16,16,10,10,10,,,,,,,,,,,,,
26,25,25,25,23,6,6,6,,,,,,,,,,,,,
30,26,26,25,20,20,20,20,20,6,6,6,,,,,,,,,
76,46,39,21,6,6,,,,,,,,,,,,,,,
51,51,41,31,25,21,21,16,16,16,,,,,,,,,,,
61,54,46,45,45,41,38,30,11,2,2,2,,,,,,,,,
47,47,40,39,39,37,36,36,34,34,16,10,10,10,,,,,,,
39,23,20,14,14,14,,,,,,,,,,,,,,,
52,48,46,46,38,33,33,33,,,,,,,,,,,,,
61,42,39,34,27,27,22,14,14,14,,,,,,,,,,,
48,47,39,38,36,36,30,30,30,,,,,,,,,,,,
14,13,13,4,4,4,,,,,,,,,,,,,,,
37,37,34,31,28,28,28,11,2,2,2,,,,,,,,,,
51,43,38,17,8,8,8,,,,,,,,,,,,,,
33,18,17,14,14,9,9,9,,,,,,,,,,,,,
39,36,31,31,31,,,,,,,,,,,,,,,,
36,34,32,31,28,28,28,28,,,,,,,,,,,,,
44,43,26,21,21,21,21,14,14,10,10,10,,,,,,,,,
23,18,18,18,,,,,,,,,,,,,,,,,
74,69,40,40,11,10,10,10,,,,,,,,,,,,,
66,37,17,17,17,17,17,17,11,8,8,8,,,,,,,,,
26,23,22,18,18,18,18,18,,,,,,,,,,,,,
32,26,21,21,21,21,18,18,18,6,6,6,,,,,,,,,
34,29,28,28,13,9,9,9,,,,,,,,,,,,,
44,40,40,40,40,,,,,,,,,,,,,,,,
40,17,9,9,9,,,,,,,,,,,,,,,,
56,56,33,29,21,9,9,9,,,,,,,,,,,,,
34,26,14,14,1,1,1,,,,,,,,,,,,,,
68,67,67,67,,,,,,,,,,,,,,,,,
26,25,1,1,1,,,,,,,,,,,,,,,,
16,16,16,,,,,,,,,,,,,,,,,,
48,27,10,10,10,,,,,,,,,,,,,,,,
45,40,39,17,17,11,10,10,10,,,,,,,,,,,,
45,43,42,40,31,27,27,6,6,6,,,,,,,,,,,
52,43,31,30,30,30,30,11,11,10,10,10,,,,,,,,,
57,29,29,10,10,10,,,,,,,,,,,,,,,
42,42,41,39,27,27,27,24,24,24,5,5,,,,,,,,,
73,73,46,21,18,1,1,1,,,,,,,,,,,,,
19,15,13,12,12,12,,,,,,,,,,,,,,,
66,66,40,18,18,18,14,14,12,11,11,9,9,9,,,,,,,
21,19,12,12,11,11,11,11,11,11,11,,,,,,,,,,
43,23,3,3,3,,,,,,,,,,,,,,,,
33,32,24,24,24,,,,,,,,,,,,,,,,
48,19,15,13,9,9,9,,,,,,,,,,,,,,
53,52,48,44,43,39,39,39,,,,,,,,,,,,,
41,38,37,36,31,16,16,16,,,,,,,,,,,,,
35,32,31,31,31,31,13,13,13,,,,,,,,,,,,
19,10,10,10,,,,,,,,,,,,,,,,,
49,44,41,41,41,,,,,,,,,,,,,,,,
27,27,24,13,8,8,8,,,,,,,,,,,,,,
54,45,21,21,21,21,17,13,3,3,3,,,,,,,,,,
59,34,34,25,23,23,23,23,19,19,19,19,,,,,,,,,
53,25,25,19,19,19,,,,,,,,,,,,,,,
41,37,37,37,29,29,29,29,29,,,,,,,,,,,,
29,29,21,21,12,12,12,12,12,,,,,,,,,,,,
46,36,35,34,28,28,25,22,22,22,,,,,,,,,,,
55,48,48,26,11,3,3,3,,,,,,,,,,,,,
61,57,31,18,12,8,8,8,,,,,,,,,,,,,
39,34,27,21,4,4,4,,,,,,,,,,,,,,
62,62,59,35,31,31,28,26,9,9,9,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,,,,
60,51,49,24,15,10,10,10,,,,,,,,,,,,,
44,41,36,35,12,11,11,11,,,,,,,,,,,,,
35,35,35,,,,,,,,,,,,,,,,,,
68,66,36,36,33,27,27,24,24,24,,,,,,,,,,,
36,34,34,13,13,13,,,,,,,,,,,,,,,
63,33,28,25,23,23,10,10,10,,,,,,,,,,,,
38,37,36,32,26,25,25,25,25,25,25,,,,,,,,,,
26,22,21,14,11,10,10,10,,,,,,,,,,,,,
32,32,32,32,29,10,10,10,,,,,,,,,,,,,
32,31,26,20,20,10,10,10,,,,,,,,,,,,,
48,46,37,27,12,1,1,,,,,,,,,,,,,,
63,63,39,35,35,15,15,15,15,10,10,10,,,,,,,,,
59,54,38,36,34,34,34,,,,,,,,,,,,,,
53,53,52,46,44,44,44,37,36,29,28,28,28,,,,,,,,
36,33,30,30,24,18,8,8,8,,,,,,,,,,,,
39,38,35,26,26,24,24,24,,,,,,,,,,,,,
50,46,44,44,44,44,,,,,,,,,,,,,,,
18,16,12,9,9,9,,,,,,,,,,,,,,,
24,24,23,23,23,23,,,,,,,,,,,,,,,
46,46,40,34,29,29,29,,,,,,,,,,,,,,
44,42,39,37,29,10,10,10,,,,,,,,,,,,,
34,34,34,,,,,,,,,,,,,,,,,,
30,29,25,16,13,12,12,1,1,1,,,,,,,,,,,
24,16,16,16,16,16,16,,,,,,,,,,,,,,
53,53,52,51,51,47,42,19,19,19,,,,,,,,,,,
40,30,28,28,15,15,15,,,,,,,,,,,,,,
30,30,27,20,13,0,,,,,,,,,,,,,,,
38,38,38,37,35,13,8,8,8,,,,,,,,,,,,
60,32,26,11,11,11,,,,,,,,,,,,,,,
74,55,28,27,23,23,18,12,12,12,,,,,,,,,,,
46,46,40,38,37,37,18,5,5,5,,,,,,,,,,,
60,59,59,35,34,25,21,21,5,5,5,,,,,,,,,,
63,42,42,12,8,8,8,,,,,,,,,,,,,,
33,33,33,28,28,28,9,9,9,,,,,,,,,,,,
46,43,41,39,39,30,26,14,8,8,,,,,,,,,,,
43,33,29,9,9,9,,,,,,,,,,,,,,,
45,28,18,14,14,10,10,10,,,,,,,,,,,,,
37,34,29,21,19,17,17,13,8,8,8,,,,,,,,,,
61,57,55,33,30,24,22,21,7,7,7,,,,,,,,,,
50,49,48,46,46,46,,,,,,,,,,,,,,,
59,50,50,50,49,25,25,25,,,,,,,,,,,,,
40,40,40,34,34,24,22,19,18,18,4,4,4,,,,,,,,
63,58,51,50,50,31,30,30,30,,,,,,,,,,,,
24,23,23,21,7,7,7,,,,,,,,,,,,,,
19,19,14,10,10,10,,,,,,,,,,,,,,,
41,40,40,40,15,8,8,,,,,,,,,,,,,,
44,42,41,28,28,6,6,6,,,,,,,,,,,,,
31,29,24,24,11,8,8,8,,,,,,,,,,,,,
28,28,28,24,24,9,9,9,,,,,,,,,,,,,
66,64,63,63,63,63,,,,,,,,,,,,,,,
46,45,42,39,35,16,11,11,11,11,,,,,,,,,,,
63,39,39,39,,,,,,,,,,,,,,,,,
28,20,20,20,19,18,18,18,18,13,9,9,9,,,,,,,,
31,30,30,30,27,8,8,8,,,,,,,,,,,,,
43,40,39,38,34,34,30,17,17,14,14,14,14,,,,,,,,
49,47,45,43,40,38,23,19,19,19,,,,,,,,,,,
44,34,28,21,21,18,18,5,5,5,,,,,,,,,,,
46,40,40,38,21,5,5,5,,,,,,,,,,,,,
44,38,16,16,15,8,8,8,,,,,,,,,,,,,
25,18,16,16,16,3,3,3,,,,,,,,,,,,,
25,19,12,12,11,7,7,,,,,,,,,,,,,,
61,36,32,31,31,31,,,,,,,,,,,,,,,
34,34,34,30,25,25,9,9,9,,,,,,,,,,,,
48,47,47,44,38,37,25,19,19,19,15,14,14,14,,,,,,,
17,9,9,9,,,,,,,,,,,,,,,,,
26,20,16,16,15,15,15,,,,,,,,,,,,,,
51,49,46,40,40,40,,,,,,,,,,,,,,,
54,37,37,36,33,33,33,33,,,,,,,,,,,,,
68,39,34,31,18,5,5,5,,,,,,,,,,,,,
48,38,19,12,9,9,9,,,,,,,,,,,,,,
66,65,62,56,52,30,24,24,24,,,,,,,,,,,,
65,35,26,26,25,8,8,8,,,,,,,,,,,,,
36,33,33,10,10,,,,,,,,,,,,,,,,
50,47,46,37,30,27,27,5,5,5,,,,,,,,,,,
48,47,21,21,20,18,13,8,8,8,,,,,,,,,,,
32,32,12,1,1,1,,,,,,,,,,,,,,,
57,56,54,51,49,47,27,27,27,25,25,25,,,,,,,,,
49,46,46,43,42,41,18,16,16,16,11,11,10,10,10,,,,,,
44,37,34,33,10,10,10,,,,,,,,,,,,,,
63,54,53,26,26,25,8,8,,,,,,,,,,,,,
20,19,19,19,19,16,9,9,9,,,,,,,,,,,,
29,29,26,22,4,4,4,,,,,,,,,,,,,,
43,42,42,33,29,28,25,25,25,,,,,,,,,,,,
33,28,26,26,26,18,18,17,0,0,,,,,,,,,,,
39,16,12,12,12,9,9,9,,,,,,,,,,,,,
81,75,75,68,50,24,19,17,5,5,5,,,,,,,,,,
10,10,,,,,,,,,,,,,,,,,,,
59,31,31,31,23,22,20,20,20,20,,,,,,,,,,,
36,30,26,19,14,14,14,14,,,,,,,,,,,,,
56,54,54,54,54,36,31,30,30,30,,,,,,,,,,,
55,55,55,41,40,38,20,17,1,1,1,,,,,,,,,,
37,33,31,25,25,25,,,,,,,,,,,,,,,
50,40,31,31,30,8,8,8,,,,,,,,,,,,,
64,43,43,34,22,22,18,18,2,2,2,,,,,,,,,,
47,47,23,8,8,8,,,,,,,,,,,,,,,
50,49,26,22,20,20,20,,,,,,,,,,,,,,
45,45,45,,,,,,,,,,,,,,,,,,
66,42,32,24,24,21,9,9,9,,,,,,,,,,,,
40,34,31,30,24,24,12,6,6,6,,,,,,,,,,,
43,35,35,32,29,11,7,7,7,,,,,,,,,,,,
37,37,34,34,16,10,10,10,,,,,,,,,,,,,
26,19,11,7,7,,,,,,,,,,,,,,,,
14,12,9,9,9,,,,,,,,,,,,,,,,
29,29,29,29,,,,,,,,,,,,,,,,,
59,59,51,27,27,27,19,19,19,8,8,8,,,,,,,,,
67,37,34,18,10,10,10,,,,,,,,,,,,,,
24,21,21,21,4,4,4,,,,,,,,,,,,,,
61,60,54,46,42,22,14,1,1,1,,,,,,,,,,,
31,27,26,22,10,10,10,,,,,,,,,,,,,,
41,31,31,29,27,10,10,10,,,,,,,,,,,,,
45,41,36,31,31,30,29,25,25,25,,,,,,,,,,,
50,50,,,,,,,,,,,,,,,,,,,
38,30,30,30,29,26,23,20,20,20,20,20,20,,,,,,,,
45,45,45,,,,,,,,,,,,,,,,,,
46,46,37,34,33,33,31,13,12,1,1,1,,,,,,,,,
43,35,34,33,32,32,15,15,15,15,15,,,,,,,,,,
67,65,41,40,14,13,13,,,,,,,,,,,,,,
67,62,62,62,,,,,,,,,,,,,,,,,
36,28,28,25,20,7,7,7,,,,,,,,,,,,,
47,47,42,40,20,20,20,7,7,7,,,,,,,,,,,
61,60,56,56,56,56,,,,,,,,,,,,,,,
15,15,6,6,6,,,,,,,,,,,,,,,,
23,22,22,1,1,,,,,,,,,,,,,,,,
26,21,21,21,19,19,19,19,,,,,,,,,,,,,
36,26,11,11,1,1,1,,,,,,,,,,,,,,
44,40,18,17,14,14,14,,,,,,,,,,,,,,
44,44,44,,,,,,,,,,,,,,,,,,
62,61,53,48,26,22,20,20,20,20,20,9,9,9,,,,,,,
56,29,24,12,11,1,1,1,,,,,,,,,,,,,
42,33,25,23,9,9,9,,,,,,,,,,,,,,
58,55,52,51,35,35,35,29,29,29,,,,,,,,,,,
68,59,56,55,51,48,26,9,9,9,,,,,,,,,,,
29,29,25,24,22,22,20,20,3,3,3,,,,,,,,,,
38,22,12,12,10,10,10,,,,,,,,,,,,,,
70,70,67,44,44,34,31,31,10,10,10,,,,,,,,,,
48,43,27,27,27,,,,,,,,,,,,,,,,
32,21,17,11,11,11,,,,,,,,,,,,,,,
66,60,34,33,33,28,23,17,16,16,8,8,8,,,,,,,,
46,35,21,16,16,16,15,15,15,15,,,,,,,,,,,
16,11,11,10,10,10,,,,,,,,,,,,,,,
34,28,24,24,8,8,8,,,,,,,,,,,,,,
37,36,36,27,18,15,15,15,15,15,,,,,,,,,,,
36,35,31,31,27,27,10,10,10,,,,,,,,,,,,
41,15,15,15,15,15,15,10,10,10,,,,,,,,,,,
77,69,63,59,59,59,,,,,,,,,,,,,,,
34,34,32,31,31,31,23,22,22,22,,,,,,,,,,,
38,35,30,29,24,11,8,8,8,,,,,,,,,,,,
64,64,36,32,24,14,14,14,,,,,,,,,,,,,
54,52,38,35,35,32,15,15,15,11,11,11,11,11,,,,,,,
43,13,11,9,9,9,,,,,,,,,,,,,,,
40,33,33,33,33,,,,,,,,,,,,,,,,
52,50,49,45,41,13,5,5,5,,,,,,,,,,,,
45,45,45,40,40,20,20,15,15,15,15,,,,,,,,,,
49,26,11,11,11,11,,,,,,,,,,,,,,,
46,44,43,17,13,13,13,,,,,,,,,,,,,,
42,32,25,8,8,8,,,,,,,,,,,,,,,
32,28,27,25,9,9,9,,,,,,,,,,,,,,
38,37,37,37,,,,,,,,,,,,,,,,,
71,41,41,17,14,14,14,14,14,,,,,,,,,,,,
59,50,49,48,48,43,43,43,,,,,,,,,,,,,
17,9,9,9,,,,,,,,,,,,,,,,,
26,23,23,20,18,11,11,11,,,,,,,,,,,,,
45,45,44,42,18,16,16,16,16,,,,,,,,,,,,
53,52,45,26,21,13,0,0,,,,,,,,,,,,,
44,44,41,39,18,18,17,17,17,,,,,,,,,,,,
62,62,34,32,32,32,26,26,25,25,9,9,,,,,,,,,
30,30,30,30,,,,,,,,,,,,,,,,,
30,27,21,9,9,9,,,,,,,,,,,,,,,
44,41,37,37,29,26,22,21,21,17,4,4,4,,,,,,,,
67,61,34,34,34,,,,,,,,,,,,,,,,
65,35,33,31,27,27,21,20,10,10,10,,,,,,,,,,
76,74,44,39,33,33,33,33,,,,,,,,,,,,,
45,39,36,36,13,13,7,7,7,,,,,,,,,,,,
50,28,22,12,12,12,,,,,,,,,,,,,,,
37,34,33,32,28,21,21,21,11,11,1,1,1,,,,,,,,
58,55,32,10,10,10,,,,,,,,,,,,,,,
63,57,57,57,31,31,26,25,25,25,,,,,,,,,,,
28,28,28,27,27,24,24,18,18,18,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,
73,45,15,15,15,15,15,,,,,,,,,,,,,,
71,68,66,62,57,32,32,25,23,19,19,17,17,17,6,6,6,,,,
50,50,49,49,49,47,47,47,32,29,20,3,3,3,,,,,,,
38,33,23,18,18,18,18,14,14,14,14,4,4,4,,,,,,,
24,6,6,6,,,,,,,,,,,,,,,,,
44,42,36,31,24,12,12,12,10,10,10,,,,,,,,,,
16,14,9,9,9,,,,,,,,,,,,,,,,
67,59,54,51,29,28,28,28,,,,,,,,,,,,,
29,28,28,27,22,14,3,3,,,,,,,,,,,,,
40,35,15,2,2,2,,,,,,,,,,,,,,,
60,58,54,33,33,33,,,,,,,,,,,,,,,
31,31,31,31,30,26,26,26,,,,,,,,,,,,,
42,40,17,12,9,9,9,,,,,,,,,,,,,,
64,38,30,26,24,24,10,10,10,,,,,,,,,,,,
49,45,23,23,23,23,23,23,,,,,,,,,,,,,
34,25,5,5,5,,,,,,,,,,,,,,,,
52,49,47,47,22,22,22,,,,,,,,,,,,,,
67,44,36,35,11,7,7,7,,,,,,,,,,,,,
37,31,29,7,7,,,,,,,,,,,,,,,,
70,67,67,67,,,,,,,,,,,,,,,,,
50,42,40,40,40,,,,,,,,,,,,,,,,
46,44,39,16,14,14,14,10,10,10,,,,,,,,,,,
31,21,7,7,7,,,,,,,,,,,,,,,,
54,52,24,24,24,24,19,19,19,,,,,,,,,,,,
54,53,25,23,22,6,6,,,,,,,,,,,,,,
64,34,28,26,26,26,26,24,24,24,,,,,,,,,,,
44,43,15,14,14,14,,,,,,,,,,,,,,,
38,33,30,24,18,18,17,15,5,5,5,,,,,,,,,,
43,13,10,10,10,,,,,,,,,,,,,,,,
40,35,35,35,35,34,34,34,,,,,,,,,,,,,
26,26,1,1,1,,,,,,,,,,,,,,,,
60,58,51,51,51,46,46,46,,,,,,,,,,,,,
52,49,49,40,40,33,33,32,13,8,8,,,,,,,,,,
39,37,19,19,18,16,12,12,12,12,12,11,11,11,,,,,,,
76,46,45,43,41,38,31,11,9,9,9,,,,,,,,,,
63,45,45,36,35,31,31,31,,,,,,,,,,,,,
48,47,47,27,20,20,20,6,6,6,,,,,,,,,,,
65,64,38,36,36,36,33,16,2,2,2,,,,,,,,,,
40,35,35,35,30,15,15,9,9,9,,,,,,,,,,,
65,47,46,44,18,2,2,2,,,,,,,,,,,,,
13,7,7,7,,,,,,,,,,,,,,,,,
12,12,12,8,8,8,,,,,,,,,,,,,,,
38,11,8,8,,,,,,,,,,,,,,,,,
26,21,12,9,9,9,,,,,,,,,,,,,,,
37,37,36,35,13,13,13,7,7,7,,,,,,,,,,,
77,76,73,49,49,49,,,,,,,,,,,,,,,
