Round#,FinalRound,Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
6,FALSE,1,68,69,18,2,4,1
7,TRUE,1,68,102,40,7,7,4
Game: 785,,,,,,,,
0,FALSE,1,0,9,17,8,7,3
1,FALSE,0,17,9,1,18,1,6
2,FALSE,0,36,9,6,25,2,7
3,FALSE,1,36,27,23,5,7,3
4,FALSE,0,49,27,9,22,3,6
5,FALSE,0,72,27,9,32,3,7
6,FALSE,0,81,27,10,19,3,7
7,TRUE,0,121,27,10,50,3,10
Game: 786,,,,,,,,
0,FALSE,0,41,0,0,16,0,4
1,FALSE,1,41,17,27,10,6,4
2,FALSE,1,41,34,25,8,7,4
3,FALSE,0,47,34,10,16,3,4
4,FALSE,0,84,34,10,47,2,10
5,FALSE,1,84,53,24,5,3,2
6,FALSE,1,84,73,30,10,7,3
7,FALSE,1,84,94,29,8,7,4
8,TRUE,0,105,94,10,31,3,10
Game: 787,,,,,,,,
0,FALSE,1,0,12,22,10,4,3
1,FALSE,0,54,12,3,57,1,10
2,FALSE,0,60,12,9,15,4,4
3,TRUE,0,133,12,8,81,1,10
Game: 788,,,,,,,,
0,FALSE,1,0,15,18,3,7,1
1,FALSE,1,0,30,23,8,4,3
2,FALSE,1,0,61,41,10,7,4
3,FALSE,1,0,76,23,8,4,4
4,TRUE,1,0,124,52,4,10,1
Game: 789,,,,,,,,
0,FALSE,1,0,15,24,9,4,3
1,FALSE,0,15,15,2,17,1,4
2,FALSE,0,38,15,9,32,4,7
3,FALSE,1,38,21,16,10,4,3
4,FALSE,1,38,42,31,10,7,4
5,FALSE,1,38,59,26,9,4,4
6,FALSE,1,38,82,27,4,7,1
7,FALSE,1,38,99,26,9,4,3
8,FALSE,0,71,99,10,43,3,10
9,FALSE,0,84,99,7,20,3,6
10,TRUE,1,84,102,12,9,4,3
Game: 790,,,,,,,,
0,FALSE,0,18,0,8,26,4,7
1,FALSE,0,49,0,10,41,4,7
2,FALSE,0,73,0,7,31,4,6
3,FALSE,0,87,0,1,15,1,4
4,FALSE,1,87,8,12,4,3,1
5,FALSE,0,98,8,5,16,2,4
6,FALSE,1,98,19,18,7,6,3
7,FALSE,1,98,61,49,7,7,4
8,TRUE,0,121,61,3,26,1,7
Game: 791,,,,,,,,
0,FALSE,1,0,6,15,9,4,4
1,FALSE,0,8,6,7,15,4,4
2,FALSE,1,8,18,16,4,4,2
3,FALSE,1,8,25,14,7,5,3
4,FALSE,1,8,37,22,10,4,3
5,FALSE,0,36,37,9,37,4,7
6,FALSE,1,36,86,56,7,10,2
7,TRUE,1,36,103,24,7,6,3
Game: 792,,,,,,,,
0,FALSE,1,0,30,40,10,7,4
1,FALSE,1,0,58,31,3,7,1
2,FALSE,1,0,90,42,10,7,4
3,TRUE,1,0,122,39,7,7,2
Game: 793,,,,,,,,
0,FALSE,0,29,0,9,38,4,7
1,FALSE,0,39,0,10,20,4,7
2,FALSE,0,42,0,9,12,3,4
3,FALSE,0,44,0,9,11,2,3
4,FALSE,0,50,0,10,16,4,5
5,FALSE,1,50,36,39,3,7,1
6,FALSE,1,50,45,11,2,4,1
7,FALSE,1,50,83,47,9,10,3
8,FALSE,0,62,83,1,13,1,4
9,FALSE,0,74,83,9,21,3,7
10,FALSE,0,86,83,6,18,3,5
11,TRUE,0,113,83,6,33,3,7
Game: 794,,,,,,,,
0,FALSE,1,0,21,31,10,7,3
1,FALSE,1,0,24,12,9,4,3
2,FALSE,0,14,24,10,24,3,6
3,FALSE,1,14,40,19,3,6,1
4,FALSE,0,32,40,10,28,4,7
5,FALSE,1,32,53,15,2,4,1
6,FALSE,1,32,59,16,10,4,3
7,FALSE,0,37,59,8,13,4,4
8,FALSE,0,42,59,8,13,4,4
9,TRUE,0,100,59,7,65,3,10
Game: 795,,,,,,,,
0,FALSE,1,0,8,18,10,4,4
1,FALSE,1,0,41,39,6,7,3
2,FALSE,1,0,63,29,7,4,4
3,FALSE,0,48,63,9,57,3,10
4,FALSE,1,48,72,18,9,6,3
5,TRUE,1,48,106,43,9,7,4
Game: 796,,,,,,,,
0,FALSE,1,0,12,21,9,6,3
1,FALSE,0,23,12,6,29,3,7
2,FALSE,0,29,12,6,12,4,4
3,FALSE,1,29,35,32,9,7,3
4,FALSE,1,29,40,15,10,6,4
5,FALSE,0,73,40,3,47,1,10
6,FALSE,1,73,85,51,6,10,2
7,TRUE,1,73,117,41,9,7,3
Game: 797,,,,,,,,
0,FALSE,0,12,0,2,14,1,4
1,FALSE,0,21,0,2,11,1,4
2,FALSE,1,21,23,24,1,5,1
3,FALSE,1,21,29,15,9,6,4
4,FALSE,1,21,35,15,9,4,3
5,FALSE,1,21,60,31,6,7,3
6,FALSE,1,21,68,16,8,4,4
7,FALSE,1,21,79,21,10,6,4
8,FALSE,0,39,79,8,26,3,7
9,FALSE,0,45,79,8,14,4,3
10,FALSE,1,45,94,24,9,7,3
11,FALSE,0,79,94,9,43,1,10
12,FALSE,0,95,94,10,26,3,7
13,TRUE,1,95,101,17,10,6,3
Game: 798,,,,,,,,
0,FALSE,0,12,0,9,21,4,7
1,FALSE,0,35,0,9,32,4,6
2,FALSE,1,35,47,48,1,10,1
3,FALSE,0,43,47,10,18,4,3
4,FALSE,0,68,47,10,35,4,7
5,FALSE,1,68,83,39,3,7,1
6,TRUE,1,68,116,41,8,7,3
Game: 799,,,,,,,,
0,FALSE,0,16,0,3,19,1,4
1,FALSE,0,32,0,7,23,1,5
2,FALSE,1,32,7,17,10,4,4
3,FALSE,1,32,29,28,6,7,4
4,FALSE,0,78,29,2,48,1,10
5,TRUE,0,120,29,7,49,3,10
Game: 800,,,,,,,,
0,FALSE,1,0,8,15,7,4,3
1,FALSE,1,0,14,11,5,3,1
2,FALSE,1,0,34,30,10,7,3
3,FALSE,1,0,80,55,9,7,3
4,FALSE,1,0,93,15,2,4,1
5,FALSE,0,19,93,1,20,1,6
6,FALSE,0,31,93,5,17,1,4
7,FALSE,0,54,93,8,31,4,7
8,TRUE,1,54,101,12,4,3,2
Game: 801,,,,,,,,
0,FALSE,1,0,13,19,6,4,3
1,FALSE,0,2,13,9,11,3,4
2,FALSE,1,2,24,19,8,6,4
3,FALSE,0,32,24,10,40,3,7
4,FALSE,1,32,46,30,8,7,4
5,FALSE,1,32,60,24,10,7,3
6,FALSE,1,32,71,15,4,4,3
7,FALSE,1,32,97,35,9,4,4
8,TRUE,1,32,112,20,5,4,1
Game: 802,,,,,,,,
0,FALSE,1,0,11,18,7,4,3
1,FALSE,1,0,15,11,7,3,3
2,FALSE,1,0,36,31,10,7,2
3,FALSE,1,0,44,14,6,4,4
4,FALSE,1,0,81,44,7,10,2
5,FALSE,1,0,87,14,8,3,3
6,TRUE,1,0,113,31,5,7,2
Game: 803,,,,,,,,
0,FALSE,0,13,0,9,22,3,6
1,FALSE,0,30,0,1,18,1,4
2,FALSE,0,35,0,10,15,4,4
3,FALSE,1,35,4,13,9,3,3
4,FALSE,1,35,33,32,3,7,1
5,FALSE,1,35,66,34,1,7,1
6,FALSE,0,59,66,10,34,3,7
7,FALSE,1,59,84,28,10,4,4
8,FALSE,1,59,85,11,10,4,3
9,FALSE,0,76,85,2,19,1,6
10,FALSE,1,76,99,17,3,4,1
11,TRUE,0,112,99,0,11,0,4
Game: 804,,,,,,,,
0,FALSE,1,0,9,19,10,4,3
1,FALSE,1,0,15,15,9,4,3
2,FALSE,1,0,19,13,9,4,4
3,FALSE,0,18,19,4,22,3,7
4,FALSE,0,46,19,6,34,2,7
5,FALSE,1,46,64,20,0,6,0
6,FALSE,1,46,76,14,2,4,1
7,FALSE,0,74,76,10,38,3,7
8,FALSE,1,74,87,21,10,5,5
9,FALSE,0,76,87,10,12,4,4
10,TRUE,1,76,128,49,8,10,2
Game: 805,,,,,,,,
0,FALSE,1,0,37,47,10,7,4
1,FALSE,0,26,37,9,35,4,7
2,FALSE,0,79,37,10,63,4,10
3,FALSE,0,98,37,6,25,3,7
4,FALSE,1,98,62,26,1,7,1
5,FALSE,1,98,85,30,7,7,3
6,TRUE,0,124,85,5,31,3,7
Game: 806,,,,,,,,
0,FALSE,1,0,1,11,10,4,4
1,FALSE,0,19,1,2,21,1,7
2,FALSE,1,19,5,11,7,4,4
3,FALSE,0,55,5,0,11,0,3
4,FALSE,0,83,5,10,38,4,7
5,FALSE,1,83,13,13,5,3,2
6,FALSE,1,83,27,23,9,6,4
7,FALSE,1,83,65,46,8,10,1
8,FALSE,1,83,79,24,10,7,4
9,FALSE,0,96,79,9,22,3,7
10,TRUE,1,96,102,24,1,6,1
Game: 807,,,,,,,,
0,FALSE,1,0,24,32,8,7,3
1,FALSE,1,0,41,26,9,7,4
2,FALSE,1,0,47,12,6,6,4
3,FALSE,1,0,94,56,9,10,3
4,FALSE,0,8,94,8,16,3,4
5,TRUE,1,8,117,32,9,7,4
Game: 808,,,,,,,,
0,FALSE,1,0,11,18,7,5,3
1,FALSE,1,0,18,16,9,4,4
2,FALSE,0,9,18,10,19,4,6
3,FALSE,1,9,39,29,8,7,3
4,FALSE,0,12,39,10,13,4,3
5,FALSE,0,16,39,7,11,4,3
6,FALSE,0,26,39,8,18,4,7
7,FALSE,1,26,58,27,8,6,4
8,FALSE,1,26,98,50,10,10,4
9,TRUE,1,26,117,28,9,7,4
Game: 809,,,,,,,,
0,FALSE,1,0,18,22,4,6,3
1,FALSE,1,0,27,17,8,7,4
2,FALSE,0,23,27,5,28,3,7
3,FALSE,0,57,27,4,38,2,10
4,FALSE,1,57,47,25,5,6,3
5,FALSE,1,57,94,22,0,4,0
6,TRUE,1,57,108,23,9,6,4
Game: 810,,,,,,,,
0,FALSE,1,0,5,13,8,5,4
1,FALSE,0,8,5,9,17,3,4
2,FALSE,1,8,37,38,6,7,3
3,FALSE,0,19,37,2,13,1,4
4,FALSE,0,67,37,9,57,3,10
5,FALSE,1,67,52,17,2,5,1
6,FALSE,0,74,52,8,15,3,4
7,FALSE,1,74,73,29,8,4,3
8,FALSE,0,92,73,8,26,3,7
9,FALSE,1,92,87,22,8,7,4
10,TRUE,0,140,87,7,55,3,10
Game: 811,,,,,,,,
0,FALSE,1,0,18,26,8,6,4
1,FALSE,1,0,58,49,9,7,3
2,FALSE,1,0,65,12,5,5,3
3,FALSE,0,6,65,9,15,4,4
4,FALSE,0,14,65,9,17,4,4
5,FALSE,1,14,71,14,8,4,3
6,FALSE,0,62,71,3,51,1,7
7,FALSE,1,62,77,15,9,4,3
8,FALSE,0,65,77,9,12,4,4
9,FALSE,0,79,77,3,17,1,7
10,TRUE,0,138,77,1,60,1,10
Game: 812,,,,,,,,
0,FALSE,1,0,75,50,0,7,0
1,FALSE,1,0,84,19,10,6,4
2,TRUE,1,0,109,33,8,7,3
Game: 813,,,,,,,,
0,FALSE,1,0,15,24,9,7,4
1,FALSE,0,61,15,8,69,3,10
2,FALSE,1,61,24,17,8,4,3
3,FALSE,1,61,28,14,10,4,4
4,FALSE,1,61,34,14,8,4,4
5,FALSE,0,69,34,8,16,4,4
6,FALSE,1,69,43,11,2,4,1
7,FALSE,1,69,61,19,1,5,1
8,FALSE,0,81,61,6,18,3,4
9,FALSE,1,81,71,14,4,6,1
10,FALSE,1,81,94,30,7,7,3
11,TRUE,0,101,94,9,29,4,7
Game: 814,,,,,,,,
0,FALSE,1,0,17,18,1,4,1
1,FALSE,1,0,29,18,6,4,3
2,FALSE,1,0,33,12,8,4,3
3,FALSE,1,0,52,24,5,3,3
4,FALSE,0,6,52,9,15,4,4
5,FALSE,1,6,61,19,10,6,4
6,FALSE,0,17,61,7,18,3,4
7,FALSE,0,30,61,6,19,1,4
8,FALSE,0,99,61,9,78,2,10
9,FALSE,1,99,80,29,10,7,4
10,TRUE,0,104,80,8,13,3,4
Game: 815,,,,,,,,
0,FALSE,0,4,0,8,12,4,4
1,FALSE,0,15,0,1,12,1,4
2,FALSE,1,15,18,26,8,7,4
3,FALSE,1,15,43,33,8,6,2
4,FALSE,1,15,90,57,10,10,4
5,TRUE,1,15,107,20,3,6,1
Game: 816,,,,,,,,
0,FALSE,1,0,26,34,8,7,3
1,FALSE,1,0,37,18,7,4,3
2,FALSE,1,0,47,15,5,3,2
3,FALSE,1,0,60,23,10,3,4
4,FALSE,1,0,69,18,9,3,4
5,FALSE,0,9,69,10,19,3,7
6,FALSE,1,9,85,25,9,7,3
7,TRUE,1,9,120,43,8,7,3
Game: 817,,,,,,,,
0,FALSE,0,45,0,10,55,4,7
1,FALSE,1,45,52,27,0,7,0
2,FALSE,1,45,85,43,10,7,4
3,FALSE,0,67,85,2,24,1,7
4,FALSE,1,67,95,16,6,4,3
5,TRUE,1,67,115,30,10,7,3
Game: 818,,,,,,,,
0,FALSE,0,6,0,8,14,3,4
1,FALSE,1,6,29,37,8,7,3
2,FALSE,1,6,55,35,9,7,3
3,TRUE,1,6,105,52,2,10,1
Game: 819,,,,,,,,
0,FALSE,1,0,63,38,0,7,0
1,FALSE,1,0,67,14,10,3,3
2,FALSE,0,9,67,8,17,4,6
3,FALSE,0,62,67,10,63,4,10
4,FALSE,1,62,83,24,8,7,2
5,TRUE,1,62,101,28,10,7,4
Game: 820,,,,,,,,
0,FALSE,0,9,0,7,16,4,4
1,FALSE,1,9,30,38,8,7,4
2,FALSE,1,9,48,19,1,6,1
3,FALSE,0,11,48,10,12,4,4
4,FALSE,0,44,48,1,34,1,5
5,FALSE,1,44,58,18,8,4,4
6,FALSE,1,44,74,23,7,7,3
7,TRUE,1,44,129,64,9,10,4
Game: 821,,,,,,,,
0,FALSE,1,0,8,15,7,4,4
1,FALSE,0,2,8,10,12,3,3
2,FALSE,0,17,8,9,24,4,6
3,FALSE,1,17,59,57,6,7,3
4,FALSE,1,17,74,21,6,7,2
5,TRUE,1,17,107,36,3,7,2
Game: 822,,,,,,,,
0,FALSE,0,42,0,6,48,2,7
1,FALSE,0,56,0,3,17,1,4
2,FALSE,0,59,0,10,13,4,4
3,FALSE,1,59,57,63,6,10,2
4,FALSE,1,59,86,38,9,7,3
5,TRUE,0,106,86,9,56,4,10
Game: 823,,,,,,,,
0,FALSE,1,0,18,19,1,4,1
1,FALSE,0,11,18,2,13,1,4
2,FALSE,0,56,18,8,53,2,10
3,FALSE,1,56,37,29,10,7,3
4,FALSE,1,56,49,13,1,4,1
5,FALSE,0,59,49,8,11,4,4
6,TRUE,0,100,49,4,45,1,7
Game: 824,,,,,,,,
0,FALSE,0,22,0,10,32,3,7
1,FALSE,1,22,8,16,8,4,3
2,FALSE,1,22,27,23,4,5,2
3,FALSE,0,44,27,8,30,4,7
4,FALSE,1,44,37,20,10,6,3
5,FALSE,0,64,37,1,21,1,3
6,FALSE,1,64,45,15,7,4,3
7,FALSE,1,64,49,14,10,4,3
8,TRUE,1,64,107,64,6,10,3
Game: 825,,,,,,,,
0,FALSE,1,0,8,11,3,4,2
1,FALSE,1,0,15,16,9,4,4
2,FALSE,0,33,15,10,43,4,7
3,FALSE,0,41,15,3,11,1,4
4,FALSE,0,56,15,9,24,4,4
5,FALSE,0,74,15,8,26,4,7
6,TRUE,0,110,15,10,46,4,10
Game: 826,,,,,,,,
0,FALSE,0,21,0,7,28,3,6
1,FALSE,0,30,0,2,11,1,3
2,FALSE,0,82,0,7,59,3,10
3,FALSE,1,82,14,19,5,7,3
4,FALSE,0,96,14,10,24,3,4
5,FALSE,1,96,39,26,1,7,1
6,FALSE,0,99,39,10,13,3,5
7,TRUE,0,117,39,6,24,1,7
Game: 827,,,,,,,,
0,FALSE,1,0,23,33,10,7,4
1,FALSE,0,27,23,7,34,4,7
2,FALSE,1,27,43,22,2,6,1
3,FALSE,1,27,80,12,0,4,0
4,FALSE,0,44,80,2,19,1,4
5,TRUE,1,44,105,33,8,7,3
Game: 828,,,,,,,,
0,FALSE,0,25,0,8,33,4,6
1,FALSE,1,25,14,23,9,3,1
2,FALSE,1,25,28,23,9,4,4
3,FALSE,0,41,28,1,17,1,4
4,FALSE,1,41,56,36,8,7,3
5,FALSE,1,41,74,27,9,7,3
6,FALSE,1,41,98,34,10,7,4
7,TRUE,1,41,100,11,9,3,4
Game: 829,,,,,,,,
0,FALSE,0,27,0,6,33,2,6
1,FALSE,1,27,13,14,1,3,1
2,FALSE,0,58,13,6,37,2,10
3,FALSE,0,74,13,7,23,3,7
4,TRUE,0,113,13,9,48,4,10
Game: 830,,,,,,,,
0,FALSE,1,0,15,25,10,7,4
1,FALSE,0,15,15,7,22,4,7
2,FALSE,1,15,41,36,10,7,3
3,FALSE,0,21,41,7,13,4,4
4,FALSE,1,21,58,27,10,4,3
5,FALSE,1,21,61,12,9,3,4
6,FALSE,0,34,61,7,20,3,7
7,FALSE,1,34,87,28,2,7,2
8,TRUE,1,34,113,30,4,7,3
Game: 831,,,,,,,,
0,FALSE,1,0,31,40,9,7,4
1,FALSE,0,32,31,7,39,3,10
2,FALSE,1,32,47,21,5,3,2
3,FALSE,1,32,66,24,5,4,3
4,FALSE,0,50,66,4,22,2,7
5,FALSE,1,50,80,24,10,7,4
6,FALSE,1,50,90,19,9,4,4
7,FALSE,0,73,90,9,32,3,7
8,TRUE,1,73,134,48,4,7,1
Game: 832,,,,,,,,
0,FALSE,0,4,0,8,12,4,4
1,FALSE,1,4,16,23,7,7,1
2,FALSE,0,16,16,6,18,3,4
3,FALSE,1,16,17,11,10,3,4
4,FALSE,1,16,43,36,10,7,4
5,FALSE,1,16,62,24,5,7,3
6,FALSE,1,16,82,30,10,7,4
7,FALSE,0,32,82,2,18,2,5
8,FALSE,0,44,82,7,19,3,7
9,FALSE,0,61,82,4,21,1,7
10,TRUE,1,61,102,30,10,6,2
Game: 833,,,,,,,,
0,FALSE,0,20,0,7,27,2,7
1,FALSE,0,72,0,1,53,1,10
2,FALSE,0,85,0,3,16,1,4
3,FALSE,0,97,0,6,18,3,7
4,FALSE,1,97,21,24,3,3,1
5,FALSE,1,97,32,18,7,4,3
6,FALSE,1,97,43,21,10,4,4
7,FALSE,1,97,57,23,9,7,4
8,FALSE,1,97,84,35,8,6,4
9,TRUE,1,97,133,56,7,10,3
Game: 834,,,,,,,,
0,FALSE,0,21,0,2,23,1,7
1,FALSE,0,63,0,8,50,3,10
2,FALSE,0,68,0,6,11,3,4
3,FALSE,1,68,50,51,1,10,1
4,FALSE,1,68,71,29,8,7,4
5,TRUE,0,126,71,9,67,4,10
Game: 835,,,,,,,,
0,FALSE,0,25,0,9,34,2,7
1,FALSE,1,25,9,12,3,4,1
2,FALSE,1,25,27,23,5,6,1
3,FALSE,1,25,30,13,10,4,4
4,FALSE,0,41,30,9,25,4,7
5,FALSE,0,53,30,8,20,3,4
6,FALSE,1,53,80,59,9,10,3
7,TRUE,1,53,135,63,8,10,3
Game: 836,,,,,,,,
0,FALSE,1,0,7,16,9,3,4
1,FALSE,0,29,7,2,31,1,4
2,FALSE,0,59,7,9,39,3,10
3,FALSE,1,59,51,51,7,10,3
4,FALSE,1,59,80,39,10,7,4
5,FALSE,0,92,80,8,41,4,6
6,TRUE,0,123,80,2,33,1,6
Game: 837,,,,,,,,
0,FALSE,0,1,0,10,11,4,3
1,FALSE,0,3,0,9,11,4,3
2,FALSE,0,26,0,9,32,3,7
3,FALSE,1,26,29,37,8,6,4
4,FALSE,1,26,72,53,10,10,4
5,FALSE,0,46,72,5,25,3,7
6,FALSE,1,46,85,22,9,7,4
7,TRUE,0,100,85,4,58,1,10
Game: 838,,,,,,,,
0,FALSE,0,10,0,7,17,4,4
1,FALSE,0,61,0,9,60,3,10
2,FALSE,0,98,0,10,47,4,10
3,FALSE,1,98,24,27,3,6,2
4,TRUE,0,141,24,9,52,3,10
Game: 839,,,,,,,,
0,FALSE,0,17,0,10,27,4,7
1,FALSE,1,17,10,19,9,6,4
2,FALSE,1,17,20,15,5,4,2
3,FALSE,1,17,41,28,7,6,3
4,FALSE,1,17,51,16,6,4,3
5,FALSE,1,17,64,22,9,4,4
6,FALSE,1,17,93,30,1,7,1
7,TRUE,1,17,126,42,9,10,4
Game: 840,,,,,,,,
0,FALSE,1,0,34,40,6,7,3
1,FALSE,1,0,44,15,5,5,1
2,FALSE,1,0,55,21,10,6,4
3,FALSE,1,0,61,12,6,3,3
4,FALSE,1,0,70,16,7,3,4
5,FALSE,1,0,85,25,10,6,3
6,FALSE,0,9,85,9,18,4,4
7,FALSE,1,9,93,18,10,6,3
8,TRUE,1,9,113,30,10,6,3
Game: 841,,,,,,,,
0,FALSE,1,0,34,39,5,7,1
1,FALSE,0,19,34,10,29,4,7
2,FALSE,1,19,37,12,9,4,4
3,FALSE,1,19,43,11,5,3,1
4,FALSE,0,28,43,9,18,4,4
5,FALSE,0,44,43,3,19,1,4
6,FALSE,0,49,43,6,11,3,4
7,FALSE,1,49,74,39,8,7,3
8,FALSE,0,89,74,9,49,3,7
9,FALSE,1,89,91,18,1,5,1
10,TRUE,0,105,91,7,23,3,6
Game: 842,,,,,,,,
0,FALSE,1,0,32,39,7,7,3
1,FALSE,0,9,32,4,13,2,2
2,FALSE,0,65,32,4,60,3,10
3,FALSE,0,93,32,8,36,3,7
4,FALSE,1,93,54,26,4,7,1
5,FALSE,1,93,72,25,7,6,3
6,TRUE,0,150,72,8,65,3,10
Game: 843,,,,,,,,
0,FALSE,0,11,0,8,19,3,6
1,FALSE,1,11,4,14,10,4,3
2,FALSE,0,23,4,8,20,3,6
3,FALSE,0,47,4,7,31,3,7
4,FALSE,0,58,4,8,19,4,7
5,FALSE,0,87,4,10,39,3,10
6,FALSE,1,87,27,26,3,6,1
7,FALSE,1,87,51,25,1,7,1
8,FALSE,1,87,57,16,10,4,4
9,TRUE,0,126,57,0,14,0,4
Game: 844,,,,,,,,
0,FALSE,0,13,0,9,22,4,7
1,FALSE,0,40,0,9,36,3,7
2,FALSE,1,40,24,34,10,7,3
3,FALSE,0,48,24,8,16,3,6
4,FALSE,1,48,43,29,10,7,4
5,FALSE,0,63,43,3,18,1,6
6,FALSE,1,63,57,17,3,6,1
7,FALSE,0,65,57,10,12,3,4
8,FALSE,1,65,82,35,10,7,3
9,FALSE,0,83,82,10,28,4,7
10,FALSE,1,83,95,14,1,3,1
11,TRUE,1,83,107,22,10,6,4
Game: 845,,,,,,,,
0,FALSE,0,15,0,1,16,1,6
1,FALSE,1,15,9,15,6,4,3
2,FALSE,0,27,9,1,13,1,3
3,FALSE,1,27,35,33,7,7,2
4,FALSE,1,27,51,23,7,6,3
5,FALSE,0,69,51,6,48,1,7
6,FALSE,0,79,51,8,18,3,6
7,FALSE,0,82,51,8,11,4,4
8,TRUE,1,82,102,26,0,7,0
Game: 846,,,,,,,,
0,FALSE,1,0,11,21,10,7,3
1,FALSE,1,0,64,58,5,10,3
2,FALSE,1,0,78,24,10,4,3
3,TRUE,1,0,128,59,9,10,4
Game: 847,,,,,,,,
0,FALSE,0,6,0,10,16,4,4
1,FALSE,0,9,0,10,13,4,4
2,FALSE,0,34,0,9,34,3,7
3,FALSE,1,34,3,11,8,3,4
4,FALSE,1,34,4,11,10,4,3
5,FALSE,1,34,48,45,1,7,1
6,FALSE,1,34,81,39,6,7,3
7,FALSE,1,34,86,14,9,6,4
8,FALSE,1,34,88,12,10,4,4
9,FALSE,0,82,88,5,53,3,10
10,TRUE,1,82,138,60,10,10,1
Game: 848,,,,,,,,
0,FALSE,1,0,11,21,10,5,4
1,FALSE,0,6,11,10,16,3,3
2,FALSE,0,68,11,9,71,3,10
3,FALSE,0,88,11,8,28,3,7
4,TRUE,0,104,11,3,19,1,4
Game: 849,,,,,,,,
0,FALSE,0,24,0,9,33,3,6
1,FALSE,1,24,15,17,2,3,1
2,FALSE,1,24,60,46,1,10,1
3,FALSE,0,37,60,9,22,2,5
4,FALSE,1,37,77,18,1,4,1
5,FALSE,0,47,77,10,20,1,4
6,FALSE,0,61,77,4,18,1,7
7,FALSE,1,61,86,18,9,4,3
8,TRUE,1,61,101,21,6,6,3
Game: 850,,,,,,,,
0,FALSE,0,10,0,10,20,4,7
1,FALSE,1,10,11,21,10,7,4
2,FALSE,1,10,43,33,1,7,1
3,FALSE,1,10,60,26,9,4,4
4,FALSE,0,32,60,10,32,3,7
5,FALSE,0,39,60,5,12,3,3
6,FALSE,0,71,60,5,37,3,7
7,FALSE,0,95,60,10,34,3,7
8,FALSE,1,95,79,29,10,4,2
9,TRUE,0,104,79,10,19,3,4
Game: 851,,,,,,,,
0,FALSE,1,0,17,25,8,4,4
1,FALSE,1,0,75,67,9,10,2
2,FALSE,0,19,75,8,27,2,7
3,FALSE,1,19,82,15,8,6,3
4,TRUE,1,19,122,48,8,10,4
Game: 852,,,,,,,,
0,FALSE,1,0,4,13,9,3,4
1,FALSE,1,0,20,19,3,4,1
2,FALSE,1,0,33,19,6,7,3
3,FALSE,1,0,71,48,10,10,3
4,FALSE,0,68,71,10,78,4,10
5,FALSE,1,68,91,28,8,7,1
6,TRUE,1,68,109,21,3,7,2
Game: 853,,,,,,,,
0,FALSE,1,0,13,23,10,4,3
1,FALSE,1,0,30,27,10,7,4
2,FALSE,0,17,30,3,20,1,4
3,FALSE,0,32,30,8,23,4,7
4,FALSE,0,61,30,8,37,4,7
5,FALSE,0,89,30,4,32,3,7
6,FALSE,1,89,38,15,7,3,3
7,TRUE,0,103,38,2,16,2,4
Game: 854,,,,,,,,
0,FALSE,0,22,0,10,32,3,4
1,FALSE,1,22,2,12,10,4,4
2,FALSE,1,22,33,34,3,7,1
3,FALSE,0,29,33,7,14,3,3
4,FALSE,0,33,33,10,14,4,4
5,FALSE,1,33,56,31,8,7,3
6,FALSE,0,45,56,10,22,4,6
7,FALSE,1,45,69,23,10,6,4
8,FALSE,1,45,79,19,9,5,4
9,FALSE,0,57,79,10,22,3,7
10,FALSE,1,57,95,23,7,6,3
11,FALSE,1,57,98,12,9,4,4
12,TRUE,1,57,129,35,4,6,3
Game: 855,,,,,,,,
0,FALSE,0,10,0,10,20,4,7
1,FALSE,1,10,24,25,1,6,1
2,FALSE,1,10,38,18,4,4,3
3,FALSE,1,10,57,25,6,7,1
4,FALSE,1,10,78,27,6,7,2
5,FALSE,1,10,85,12,5,5,2
6,FALSE,0,16,85,9,15,2,4
7,TRUE,1,16,129,52,8,7,4
Game: 856,,,,,,,,
0,FALSE,0,36,0,5,41,3,7
1,FALSE,1,36,18,27,9,4,3
2,FALSE,1,36,24,15,9,3,4
3,FALSE,0,65,24,8,37,3,6
4,FALSE,1,65,56,42,10,7,3
5,FALSE,1,65,60,14,10,3,2
6,FALSE,1,65,84,34,10,6,4
7,TRUE,1,65,105,22,1,7,1
Game: 857,,,,,,,,
0,FALSE,0,14,0,10,24,3,7
1,FALSE,0,35,0,10,31,3,7
2,FALSE,0,39,0,9,13,3,4
3,FALSE,1,39,5,14,9,4,4
4,FALSE,1,39,15,12,2,4,1
5,FALSE,0,53,15,7,21,2,6
6,FALSE,1,53,26,15,4,4,1
7,FALSE,0,94,26,4,45,2,7
8,TRUE,0,134,26,6,46,4,7
Game: 858,,,,,,,,
0,FALSE,0,16,0,8,24,4,7
1,FALSE,0,24,0,10,18,3,7
2,FALSE,1,24,32,42,10,10,4
3,TRUE,1,24,103,77,6,10,1
Game: 859,,,,,,,,
0,FALSE,1,0,6,14,8,4,4
1,FALSE,1,0,13,14,7,4,3
2,FALSE,1,0,17,14,10,3,4
3,FALSE,1,0,58,51,10,10,4
4,TRUE,1,0,101,44,1,7,1
Game: 860,,,,,,,,
0,FALSE,0,12,0,8,20,3,6
1,FALSE,1,12,16,22,6,6,3
2,FALSE,1,12,28,19,7,6,3
3,FALSE,0,20,28,7,15,3,6
4,FALSE,1,20,45,22,5,6,3
5,FALSE,0,45,45,4,29,3,7
6,FALSE,0,55,45,8,18,4,4
