RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
3,true,0,113,31,0,52,0,10
6,true,1,60,106,20,8,4,3
5,true,0,110,26,10,23,4,4
6,true,1,38,135,51,8,10,2
5,true,1,12,106,42,4,7,1
5,true,1,23,114,36,10,7,3
6,true,0,106,60,7,57,3,10
6,true,1,76,105,19,0,7,0
8,true,1,84,137,55,9,10,3
8,true,1,93,120,32,9,6,3
9,true,1,93,151,70,10,10,4
4,true,1,9,112,39,4,7,2
4,true,1,43,100,43,9,7,4
4,true,1,38,112,60,10,10,3
4,true,0,101,13,7,12,1,5
7,true,0,125,88,4,32,1,7
5,true,1,30,102,21,1,3,1
4,true,1,28,110,13,0,3,0
6,true,1,24,102,24,7,4,4
8,true,0,100,75,10,50,4,7
5,true,0,123,25,3,61,1,10
6,true,1,28,101,15,4,4,3
8,true,1,25,125,60,10,10,3
5,true,1,41,103,45,7,7,3
7,true,0,127,73,10,73,4,10
4,true,0,130,5,9,40,3,7
6,true,1,53,110,41,6,10,3
4,true,1,57,114,44,9,7,4
8,true,1,81,118,33,7,7,3
4,true,0,108,19,4,50,1,10
4,true,1,0,111,74,6,10,3
5,true,0,117,73,1,24,1,7
6,true,0,131,29,9,53,4,10
8,true,0,120,51,4,42,1,6
3,true,1,10,100,28,1,6,1
4,true,1,23,122,14,0,4,0
3,true,0,104,0,2,25,1,7
7,true,1,51,115,44,5,7,3
9,true,1,72,130,38,3,7,2
9,true,1,83,104,32,10,7,4
5,true,0,119,92,6,40,2,7
11,true,0,110,95,6,20,3,6
5,true,0,121,0,10,41,4,7
7,true,0,103,74,1,11,1,4
5,true,1,10,121,26,1,4,1
8,true,0,112,39,10,27,3,7
7,true,1,29,102,17,7,4,3
10,true,1,92,125,39,9,7,4
8,true,1,90,113,27,3,6,1
5,true,1,58,112,43,8,7,3
7,true,1,56,107,21,10,6,4
8,true,1,80,103,26,1,6,1
3,true,0,114,0,7,48,4,7
6,true,1,15,126,41,6,6,3
7,true,1,19,129,34,1,7,1
6,true,1,74,103,20,0,4,0
9,true,1,67,121,30,7,7,2
6,true,1,66,116,26,6,4,3
8,true,1,97,113,36,9,7,4
5,true,1,5,123,66,7,10,3
4,true,0,113,18,2,27,1,5
8,true,0,132,90,10,50,4,6
5,true,0,103,21,9,17,4,4
2,true,0,113,0,3,31,1,7
3,true,0,113,0,8,30,3,7
5,true,1,0,100,23,7,4,3
5,true,1,19,110,32,9,7,4
3,true,1,29,106,51,0,7,0
3,true,0,133,0,1,57,1,10
2,true,0,111,0,8,51,4,7
8,true,1,97,104,28,4,6,1
6,true,1,79,109,68,8,10,4
7,true,0,103,88,8,62,3,10
6,true,1,28,108,54,7,10,3
6,true,1,89,128,52,10,10,4
6,true,0,163,66,1,65,1,10
9,true,0,126,83,7,38,1,7
7,true,0,114,73,0,13,0,3
4,true,1,33,112,34,10,7,3
11,true,0,108,99,9,18,4,4
7,true,1,19,115,43,2,7,1
4,true,1,20,100,20,7,3,2
5,true,1,38,107,19,6,3,3
8,true,1,61,113,40,6,7,3
7,true,1,96,100,26,9,4,4
6,true,1,43,102,17,9,3,3
10,true,1,94,123,53,5,10,3
3,true,0,135,8,0,36,0,7
4,true,1,23,109,52,8,10,3
4,true,1,39,120,45,10,7,4
5,true,0,125,59,2,38,1,7
4,true,1,0,114,19,2,4,1
7,true,0,111,68,7,27,3,7
6,true,1,69,145,40,0,6,0
2,true,0,119,20,5,65,2,10
8,true,0,104,95,7,25,4,4
5,true,0,109,76,9,66,4,10
4,true,1,23,119,38,9,7,3
8,true,0,111,71,6,18,4,3
6,true,1,49,114,31,3,7,2
4,true,0,122,9,9,63,3,10
10,true,0,127,93,3,37,1,7
8,true,1,94,109,16,5,4,1
7,true,1,22,110,30,8,6,3
5,true,0,128,50,9,41,3,7
6,true,1,18,117,34,4,7,3
3,true,0,102,0,3,30,1,6
7,true,1,95,105,18,7,4,3
5,true,0,104,90,3,19,1,7
7,true,0,105,16,8,14,4,4
5,true,1,66,102,13,0,3,0
6,true,0,134,75,0,11,0,4
7,true,0,105,68,9,25,4,4
5,true,0,100,57,4,57,1,10
8,true,0,131,45,5,54,3,10
3,true,1,34,126,59,0,10,0
2,true,0,144,0,0,58,0,10
6,true,0,149,19,7,58,4,10
3,true,1,0,101,37,6,7,3
2,true,0,100,13,0,49,0,10
6,true,0,127,96,5,40,1,7
5,true,1,39,110,25,4,6,3
7,true,1,97,108,65,2,10,1
5,true,0,100,62,7,27,4,7
3,true,1,4,101,46,10,7,3
6,true,0,135,81,0,37,0,7
2,true,1,0,102,22,3,7,1
5,true,1,62,100,27,5,7,3
6,true,1,6,124,42,9,7,3
6,true,1,20,102,33,5,7,1
8,true,1,69,104,16,9,4,4
5,true,0,115,14,10,29,2,6
11,true,1,97,129,47,6,10,4
9,true,1,61,131,51,8,7,4
9,true,1,75,107,30,1,4,1
10,true,0,111,96,9,36,3,7
5,true,1,45,122,64,8,10,4
7,true,1,9,157,79,10,10,4
5,true,1,83,105,30,5,7,2
10,true,0,101,58,10,31,2,7
4,true,1,32,128,60,8,10,3
8,true,0,101,82,3,22,1,7
6,true,0,132,91,7,67,4,10
7,true,0,106,59,10,30,4,6
7,true,1,79,101,39,8,7,3
7,true,0,117,33,10,28,4,7
4,true,0,111,0,1,29,1,6
2,true,0,114,51,10,58,3,10
3,true,1,10,100,46,3,7,1
6,true,0,128,6,10,46,4,7
7,true,0,121,26,5,57,3,10
10,true,1,45,101,21,10,4,4
7,true,1,96,100,54,7,10,2
8,true,1,93,160,73,7,10,3
8,true,0,127,74,4,34,3,7
7,true,1,91,102,17,10,3,3
2,true,1,0,104,44,4,10,2
6,true,0,102,97,9,45,4,7
7,true,1,67,100,23,10,4,4
8,true,1,66,116,27,10,4,5
11,true,1,63,118,35,7,7,2
4,true,0,104,63,1,15,1,6
5,true,0,135,31,0,65,0,10
5,true,0,100,46,2,34,1,7
7,true,1,92,152,42,0,7,0
6,true,1,93,111,58,7,10,4
8,true,1,49,117,41,10,7,4
8,true,1,90,126,44,6,7,2
8,true,0,106,45,1,23,1,7
4,true,0,120,0,0,16,0,4
6,true,1,72,106,57,10,10,4
8,true,0,109,80,6,44,3,7
5,true,0,110,44,2,47,1,10
5,true,1,63,132,70,10,10,4
3,true,0,108,29,5,47,1,7
5,true,0,100,64,2,27,1,4
5,true,1,14,100,20,1,4,1
5,true,0,107,27,1,34,1,7
7,true,1,82,141,68,7,10,3
8,true,1,64,108,18,8,5,3
6,true,1,56,117,23,5,7,3
9,true,1,77,133,65,10,10,3
6,true,0,102,65,3,11,1,4
6,true,0,128,54,0,24,0,4
4,true,0,114,5,5,26,1,6
4,true,1,68,100,16,9,6,3
3,true,1,0,111,35,10,7,4
5,true,0,112,16,1,17,1,4
7,true,1,90,121,58,10,10,3
3,true,1,8,114,29,6,7,3
4,true,0,101,54,9,78,4,10
14,true,0,105,93,9,15,4,4
3,true,0,104,24,10,63,3,10
8,true,0,123,64,6,46,3,7
7,true,1,91,111,45,10,7,2
9,true,0,152,91,0,44,0,7
3,true,1,24,103,22,7,4,3
4,true,1,28,132,42,8,7,4
8,true,1,61,102,14,1,4,1
3,true,1,0,101,22,10,7,4
5,true,0,120,21,10,56,4,10
5,true,1,55,110,19,6,5,4
7,true,1,69,107,22,8,4,4
6,true,1,42,112,52,7,7,1
4,true,0,118,49,7,39,2,7
5,true,1,53,160,71,1,10,1
4,true,1,47,115,36,3,6,2
5,true,0,123,21,8,47,1,10
7,true,0,103,53,9,47,3,10
10,true,1,65,101,30,7,4,3
5,true,1,0,138,50,2,7,2
9,true,1,32,113,33,1,7,1
5,true,0,106,23,0,21,0,6
7,true,0,144,25,4,59,1,10
6,true,1,80,103,12,3,3,2
8,true,1,66,161,53,0,10,0
9,true,0,115,95,8,49,3,7
5,true,0,139,0,8,63,3,10
4,true,1,64,107,32,0,7,0
7,true,1,99,107,46,10,10,4
9,true,1,66,104,15,10,4,3
10,true,0,128,51,7,41,1,10
7,true,1,57,115,33,3,7,1
5,true,1,75,125,58,0,10,0
8,true,0,107,86,2,55,1,10
5,true,0,133,33,0,29,0,7
8,true,0,150,81,1,64,1,10
3,true,0,106,0,10,32,3,6
3,true,0,103,6,8,45,3,7
5,true,0,103,49,9,28,1,7
4,true,0,107,12,0,44,0,7
7,true,1,97,103,17,4,5,2
3,true,1,35,140,26,0,4,0
2,true,0,143,0,1,64,1,10
7,true,0,102,77,1,23,1,7
3,true,0,129,0,0,27,0,7
6,true,1,56,109,21,7,3,4
3,true,1,57,113,57,8,10,4
11,true,0,116,67,9,33,1,7
8,true,1,70,111,26,2,7,1
6,true,0,106,51,2,38,1,7
8,true,0,119,82,9,30,4,7
2,true,0,127,0,0,17,0,4
4,true,0,113,53,0,22,0,6
5,true,1,59,101,21,9,4,4
6,true,0,110,87,6,54,4,10
6,true,0,110,78,0,12,0,4
5,true,0,108,50,7,33,3,7
4,true,0,100,19,1,24,1,7
4,true,0,100,18,10,21,4,6
7,true,1,80,101,33,5,6,3
4,true,1,16,108,24,10,4,3
4,true,0,126,54,0,17,0,5
6,true,1,56,124,37,3,7,1
11,true,1,79,119,41,7,7,3
5,true,1,64,100,25,7,7,3
6,true,1,38,149,36,0,7,0
4,true,0,105,17,1,13,1,4
6,true,1,91,101,48,9,10,3
5,true,0,117,31,0,20,0,6
2,true,0,114,0,5,54,3,7
6,true,0,103,91,10,34,3,7
4,true,1,96,111,29,0,6,0
3,true,0,131,0,0,52,0,7
8,true,1,95,111,36,2,7,1
8,true,1,94,117,30,6,7,3
4,true,0,134,42,9,60,1,10
6,true,1,43,138,62,0,10,0
4,true,0,107,35,0,15,0,3
7,true,1,78,117,20,0,2,0
4,true,0,116,37,8,40,4,6
5,true,0,119,62,10,34,4,7
7,true,1,87,109,53,8,10,3
6,true,0,123,80,2,70,1,10
4,true,1,53,102,48,5,10,2
6,true,1,68,139,56,7,10,2
7,true,1,54,152,58,2,10,1
9,true,1,99,111,31,4,6,1
3,true,0,102,18,9,32,3,7
4,true,1,52,146,75,6,10,2
5,true,0,126,36,10,37,4,7
8,true,1,80,131,66,10,10,1
6,true,1,20,112,38,10,10,3
9,true,1,98,105,19,6,4,1
5,true,1,0,120,57,6,10,4
8,true,0,122,49,9,34,4,7
5,true,0,135,23,8,69,3,10
6,true,1,64,115,19,1,6,1
5,true,0,114,19,0,15,0,4
5,true,1,48,101,32,2,7,1
8,true,1,73,115,58,9,10,4
6,true,1,21,113,27,1,7,1
4,true,0,102,0,8,34,4,7
4,true,0,117,37,1,23,1,4
4,true,1,10,104,23,4,6,3
6,true,0,104,44,10,60,1,10
11,true,0,142,77,10,60,1,10
9,true,0,106,67,10,37,4,7
2,true,0,138,0,2,45,1,6
4,true,0,102,7,7,20,2,6
8,true,1,92,115,57,10,10,2
6,true,0,117,35,7,34,3,7
7,true,1,87,128,67,9,10,4
8,true,1,44,102,17,5,2,2
2,true,0,117,10,1,43,1,7
5,true,0,109,70,8,18,3,4
3,true,0,114,30,8,71,4,10
5,true,1,50,118,64,8,10,3
4,true,1,32,108,23,7,4,3
5,true,1,29,119,69,9,10,3
5,true,0,107,16,9,21,4,6
8,true,1,50,122,47,9,10,1
3,true,1,28,107,29,5,7,3
5,true,1,78,132,46,4,7,1
10,true,1,76,100,24,3,4,2
2,true,0,121,0,7,47,3,7
2,true,0,105,0,3,60,1,10
5,true,1,32,101,29,10,7,3
5,true,0,120,40,7,32,3,6
5,true,0,116,22,0,21,0,4
7,true,0,139,69,0,41,0,7
9,true,1,54,123,55,6,10,3
3,true,1,0,134,24,0,7,0
5,true,0,113,52,9,67,4,10
6,true,0,112,81,10,31,1,7
4,true,1,24,108,25,7,6,3
7,true,0,108,13,9,30,4,7
4,true,1,32,106,21,7,4,3
5,true,0,114,0,6,37,3,6
5,true,0,101,34,3,13,1,4
6,true,1,59,111,21,9,7,3
2,true,1,0,102,23,2,6,1
6,true,1,47,127,27,0,4,0
9,true,1,77,122,37,10,7,3
6,true,1,40,112,59,4,10,3
7,true,0,108,94,9,20,3,4
7,true,1,74,140,51,6,10,3
6,true,1,25,120,38,3,10,2
5,true,1,40,121,54,10,10,3
9,true,1,89,100,38,9,7,3
5,true,0,103,56,0,14,0,6
5,true,1,52,119,30,7,7,2
2,true,0,108,0,9,50,3,7
8,true,1,91,108,21,8,3,3
8,true,0,116,77,8,32,4,6
4,true,0,108,28,10,69,3,10
6,true,1,6,116,36,5,6,2
5,true,1,64,101,28,10,7,4
8,true,0,113,48,2,20,1,4
8,true,0,150,82,0,28,0,4
10,true,1,77,133,41,2,7,1
6,true,1,67,104,34,10,7,3
5,true,0,109,65,2,29,1,4
6,true,1,67,115,29,3,4,1
4,true,0,114,44,10,73,4,10
2,true,0,103,7,10,46,4,7
8,true,1,14,105,20,1,4,1
10,true,1,98,110,43,9,7,4
9,true,1,89,113,14,0,3,0
7,true,1,41,124,40,3,7,1
7,true,0,113,58,4,25,2,6
3,true,1,9,140,67,10,10,4
5,true,1,28,103,35,8,4,3
6,true,1,45,121,46,8,7,3
8,true,0,109,61,1,33,1,7
7,true,1,65,110,47,6,7,3
2,true,0,105,0,6,12,4,4
4,true,1,24,103,59,8,10,4
8,true,0,100,40,8,13,3,4
5,true,1,11,114,35,7,7,4
2,true,1,0,103,47,0,7,0
4,true,1,0,101,17,9,3,4
3,true,1,27,100,74,7,10,3
5,true,1,63,106,34,9,4,4
7,true,1,53,112,37,9,7,4
4,true,1,0,107,32,1,7,1
10,true,0,122,96,1,34,1,7
7,true,0,103,70,4,12,1,4
5,true,1,20,101,19,3,4,1
2,true,1,0,102,24,6,4,2
5,true,1,73,102,62,9,10,4
2,true,1,22,117,34,9,7,4
6,true,0,112,73,2,31,1,7
5,true,0,102,22,5,12,3,3
11,true,1,79,102,23,10,4,4
7,true,0,105,53,5,36,1,7
5,true,0,113,80,1,28,1,4
6,true,0,101,63,9,37,4,6
7,true,0,152,72,0,50,0,10
8,true,1,51,109,56,9,10,3
5,true,1,39,100,15,6,4,4
7,true,1,91,102,26,9,4,4
2,true,0,103,38,0,36,0,7
3,true,1,0,104,23,9,6,4
9,true,1,68,102,14,5,3,3
10,true,1,60,121,40,9,4,4
5,true,1,23,127,57,6,10,3
9,true,0,144,92,4,65,2,10
7,true,0,125,71,2,37,1,7
7,true,1,81,108,13,3,4,1
6,true,0,113,38,9,42,3,7
6,true,0,108,35,7,36,3,7
7,true,1,14,141,17,0,4,0
2,true,0,119,0,9,58,3,7
4,true,0,107,0,5,31,3,7
6,true,1,56,108,42,10,7,4
3,true,0,116,7,2,21,1,6
8,true,0,105,31,10,17,3,4
2,true,1,0,102,32,0,7,0
9,true,1,74,119,49,4,10,1
5,true,1,12,103,23,10,3,1
6,true,0,122,12,3,45,1,10
5,true,1,57,104,31,6,7,2
4,true,1,50,109,42,0,7,0
5,true,1,45,135,45,4,6,1
9,true,0,122,98,4,48,1,7
5,true,1,41,101,45,9,7,4
7,true,1,82,112,40,5,7,1
9,true,0,146,88,0,26,0,4
9,true,1,69,118,25,2,6,1
6,true,1,91,120,30,4,7,1
9,true,1,57,122,49,10,7,4
5,true,1,13,141,60,9,10,4
9,true,1,54,149,34,0,6,0
3,true,1,11,116,39,3,6,2
4,true,1,0,114,34,10,6,4
9,true,0,123,99,4,36,2,7
4,true,1,0,115,35,7,4,4
7,true,1,69,104,19,1,3,1
4,true,1,31,104,14,6,4,3
11,true,0,115,63,9,27,4,6
4,true,0,101,22,9,32,3,7
9,true,1,79,108,27,6,7,4
5,true,1,31,105,28,4,7,1
4,true,0,107,13,10,26,3,7
4,true,1,88,100,83,7,10,4
7,true,1,59,104,32,4,6,3
8,true,0,138,40,8,59,3,10
4,true,1,17,118,33,5,10,3
10,true,0,161,68,3,67,1,10
6,true,0,116,46,9,26,3,4
11,true,0,126,66,6,44,4,7
7,true,0,112,24,7,37,4,7
3,true,1,0,103,15,10,3,3
5,true,1,36,142,48,3,7,1
9,true,1,95,100,19,9,4,3
2,true,1,0,121,55,9,10,1
8,true,1,96,105,25,9,6,4
5,true,0,112,43,10,49,3,10
9,true,1,99,104,39,9,7,4
5,true,1,57,140,69,5,10,3
6,true,1,49,141,27,0,4,0
6,true,0,104,27,9,15,1,4
6,true,1,43,117,25,2,4,1
9,true,0,140,61,0,24,0,6
6,true,1,89,139,49,7,10,4
7,true,1,65,127,41,6,7,2
6,true,1,69,108,58,9,10,4
9,true,1,80,112,59,10,10,3
10,true,0,113,55,1,27,1,7
4,true,1,0,111,23,9,7,3
3,true,0,113,44,1,76,1,10
5,true,1,52,109,31,1,6,1
7,true,0,117,59,6,40,1,7
5,true,1,44,117,39,9,6,4
6,true,1,37,131,43,10,7,3
4,true,1,0,136,46,8,7,4
6,true,0,124,79,8,50,3,10
8,true,0,111,79,1,24,1,6
9,true,0,145,97,6,61,4,10
4,true,0,106,18,3,50,1,10
8,true,1,28,135,67,10,10,3
2,true,0,101,28,1,53,1,7
12,true,1,97,113,34,6,7,2
5,true,0,119,32,7,67,2,10
4,true,1,41,118,34,8,6,4
10,true,0,133,95,7,42,3,7
6,true,0,114,44,1,20,1,7
6,true,0,147,29,2,69,1,10
8,true,0,117,80,9,42,2,7
5,true,0,107,70,8,21,4,4
11,true,1,78,123,32,6,7,3
12,true,0,118,97,9,70,4,10
7,true,1,88,119,40,1,7,1
7,true,0,135,89,10,46,3,7
9,true,0,114,60,10,31,4,7
6,true,1,78,143,66,4,10,1
4,true,1,27,138,29,0,4,0
5,true,0,119,52,8,47,3,7
7,true,0,107,93,2,21,1,7
2,true,1,0,100,28,8,4,4
6,true,0,131,44,8,43,3,7
3,true,1,0,116,33,10,7,4
2,true,1,7,106,66,0,10,0
4,true,1,5,119,53,7,10,1
3,true,1,0,117,26,2,4,1
7,true,0,118,81,0,27,0,6
8,true,1,13,107,20,7,7,3
2,true,0,122,24,1,67,1,10
5,true,1,88,109,44,2,7,1
6,true,0,115,20,1,22,1,6
4,true,0,104,0,10,42,4,7
4,true,1,38,100,12,10,4,3
9,true,0,113,54,2,20,1,4
7,true,0,121,49,2,30,1,7
3,true,1,34,131,68,7,10,3
6,true,1,78,142,51,4,10,2
3,true,1,20,109,55,5,10,1
3,true,0,114,30,10,69,4,10
4,true,1,48,102,13,9,3,3
6,true,1,95,106,34,5,7,3
3,true,1,14,142,24,0,3,0
6,true,1,46,128,66,6,10,3
4,true,1,8,101,39,2,7,1
7,true,0,110,70,8,61,3,10
7,true,0,113,40,10,27,4,7
11,true,0,104,79,6,46,1,7
6,true,1,20,124,49,10,7,4
8,true,1,97,102,18,7,4,3
4,true,0,122,34,5,30,2,6
2,true,1,0,148,75,9,10,3
5,true,1,5,104,12,6,3,4
6,true,0,103,58,9,13,4,4
6,true,1,25,121,34,10,7,4
7,true,0,107,67,2,36,1,7
5,true,0,115,12,0,19,0,4
5,true,1,17,110,38,6,10,2
3,true,0,114,0,9,35,3,7
2,true,0,125,0,1,37,1,7
1,true,1,0,112,78,10,10,4
9,true,1,95,100,13,9,3,4
8,true,1,34,101,14,2,3,1
6,true,1,41,110,22,7,7,4
3,true,1,6,119,51,0,10,0
4,true,1,57,121,45,9,10,4
4,true,1,76,110,19,0,5,0
6,true,0,105,42,9,65,3,10
6,true,1,74,112,35,10,7,4
8,true,1,88,112,35,9,7,2
7,true,1,84,104,48,10,10,3
7,true,1,81,142,54,9,7,4
12,true,0,103,94,8,26,3,7
7,true,1,52,105,38,6,7,4
8,true,0,141,47,4,46,3,7
4,true,0,103,30,4,13,2,4
3,true,0,128,0,2,41,1,7
7,true,1,74,103,24,6,4,4
5,true,1,77,113,63,9,10,4
5,true,0,115,24,0,17,0,7
5,true,1,48,147,57,6,7,2
5,true,1,11,143,65,9,10,4
3,true,1,0,114,27,3,4,1
2,true,0,120,19,1,73,1,10
8,true,0,136,68,5,57,1,10
6,true,1,87,122,61,1,10,1
8,true,0,102,90,2,12,1,4
5,true,1,80,107,48,3,10,1
7,true,0,113,88,10,25,4,7
3,true,0,114,0,9,30,4,7
7,true,1,35,124,31,5,7,1
2,true,0,111,21,1,44,1,7
4,true,1,0,105,23,4,3,1
7,true,0,111,53,3,23,1,4
6,true,1,95,139,48,7,10,3
6,true,0,100,65,10,71,3,10
9,true,1,97,104,24,8,4,4
11,true,0,136,85,8,52,3,10
7,true,0,128,75,10,50,4,10
6,true,0,106,49,2,29,1,6
3,true,0,129,13,8,68,3,10
7,true,1,78,106,35,9,7,3
4,true,0,104,70,3,23,1,7
5,true,1,53,121,47,0,7,0
6,true,0,119,38,1,45,1,7
4,true,1,0,102,23,3,6,1
5,true,1,49,118,62,0,10,0
6,true,0,123,20,9,34,4,7
3,true,0,106,0,7,19,2,3
7,true,0,123,92,9,46,3,7
7,true,1,48,104,29,7,7,3
8,true,0,156,52,8,65,3,10
10,true,0,111,93,6,34,3,7
5,true,1,0,124,20,0,4,0
6,true,0,120,78,10,48,4,7
6,true,0,130,39,4,44,1,7
6,true,1,44,121,28,6,6,3
4,true,1,82,118,18,0,6,0
11,true,0,112,85,5,25,2,5
6,true,1,66,106,15,5,4,1
6,true,0,101,97,7,30,2,7
6,true,0,122,92,7,32,4,7
7,true,1,79,108,35,7,7,3
7,true,1,62,112,26,2,4,1
6,true,0,119,56,4,33,1,7
8,true,1,48,125,62,10,10,4
7,true,0,133,97,8,43,4,7
6,true,0,108,23,6,29,1,7
8,true,1,89,106,17,10,4,4
6,true,0,103,71,4,61,2,10
9,true,1,89,106,14,4,4,1
10,true,1,70,122,33,10,7,3
5,true,0,115,35,6,66,2,10
6,true,1,21,156,71,10,10,4
6,true,0,106,61,0,24,0,7
11,true,0,116,97,1,23,1,7
8,true,1,66,118,43,3,7,2
9,true,1,49,103,49,1,7,1
6,true,0,136,86,10,58,1,10
6,true,0,132,28,0,21,0,4
9,true,1,78,109,18,3,4,1
8,true,0,118,70,9,55,3,10
7,true,0,122,62,0,48,0,7
6,true,0,118,21,8,41,4,7
5,true,1,32,111,35,7,7,3
4,true,1,13,122,67,9,10,4
5,true,0,104,31,6,35,3,7
7,true,0,115,50,3,33,1,7
5,true,0,116,42,7,27,2,7
2,true,1,0,112,25,1,4,1
3,true,0,112,0,1,18,1,4
3,true,0,130,11,4,56,3,10
3,true,1,23,104,45,10,7,3
3,true,0,104,16,5,27,3,6
4,true,1,58,103,36,5,7,1
2,true,0,111,0,8,60,3,10
5,true,0,114,52,0,22,0,7
7,true,1,56,115,53,7,10,3
2,true,0,174,0,0,56,0,10
6,true,1,64,101,28,10,7,4
8,true,0,127,78,5,42,2,10
13,true,1,62,152,39,0,7,0
6,true,1,65,113,31,10,7,3
5,true,1,59,105,31,10,7,3
7,true,1,91,125,43,10,6,3
3,true,1,22,109,54,9,10,3
4,true,0,102,82,10,49,3,10
10,true,1,69,102,13,7,4,3
11,true,0,125,87,8,51,4,10
6,true,1,75,107,49,10,7,3
9,true,1,49,115,25,5,4,1
8,true,0,108,72,8,29,4,7
5,true,1,76,106,52,1,10,1
4,true,1,0,119,36,10,7,4
8,true,1,69,101,32,4,6,3
7,true,1,80,106,24,10,7,5
3,true,1,58,121,51,10,10,4
7,true,0,105,53,9,74,3,10
4,true,1,0,102,29,8,7,3
8,true,1,61,131,24,0,3,0
9,true,0,103,93,10,16,4,4
9,true,1,92,121,52,2,7,1
9,true,1,61,110,31,10,4,4
8,true,0,122,85,0,13,0,4
8,true,1,77,108,28,1,7,1
5,true,1,41,143,55,8,10,4
5,true,1,9,149,33,0,7,0
3,true,0,122,39,2,48,1,7
4,true,0,143,61,0,48,0,7
7,true,0,113,19,7,37,2,4
5,true,0,127,45,0,11,0,3
9,true,1,96,125,32,2,7,1
3,true,0,100,30,5,55,1,7
7,true,1,84,104,52,2,10,1
5,true,0,119,62,10,46,4,7
3,true,0,109,10,10,50,3,10
7,true,0,106,62,8,29,2,7
9,true,1,77,100,17,1,6,1
7,true,0,117,71,7,57,4,10
6,true,1,76,117,37,10,10,4
7,true,1,99,107,23,10,4,4
5,true,1,0,110,40,6,7,3
2,true,1,0,117,52,6,7,3
7,true,1,6,109,28,10,4,3
4,true,1,5,110,34,1,7,1
3,true,1,0,105,59,10,10,4
3,true,1,0,113,53,6,7,3
7,true,0,126,77,7,45,3,7
4,true,1,11,114,48,10,10,3
5,true,1,13,125,34,8,4,3
8,true,0,120,88,7,52,1,10
7,true,1,69,105,24,8,6,4
5,true,1,13,118,30,1,7,1
5,true,0,101,39,0,11,0,4
5,true,0,112,78,1,49,1,7
4,true,1,16,124,44,10,7,4
4,true,1,19,115,22,3,6,1
5,true,0,113,90,1,25,1,4
5,true,0,117,31,3,21,1,7
6,true,1,51,113,25,8,7,4
8,true,0,106,97,8,43,4,7
2,true,1,0,100,44,8,7,3
8,true,0,119,67,10,54,4,7
6,true,1,38,152,68,1,10,1
5,true,1,17,114,56,7,10,2
5,true,0,113,30,8,41,3,7
3,true,0,107,0,8,28,4,7
9,true,0,104,69,3,16,2,3
6,true,1,50,147,32,0,7,0
5,true,1,10,118,25,4,7,1
4,true,1,38,104,23,4,4,3
5,true,0,105,67,7,38,3,7
4,true,1,0,102,44,0,6,0
5,true,0,115,49,6,56,4,10
7,true,0,104,66,7,30,4,6
8,true,1,66,103,25,9,6,4
6,true,1,57,136,44,7,10,3
9,true,1,61,115,31,9,6,3
6,true,0,112,96,6,28,3,7
8,true,0,139,61,4,56,2,10
7,true,1,91,102,27,8,6,3
11,true,0,128,94,6,39,1,7
6,true,0,106,69,3,13,2,5
2,true,0,126,0,8,63,3,10
8,true,1,89,129,48,2,7,1
6,true,1,90,112,37,8,7,3
10,true,0,106,87,10,28,3,4
4,true,0,141,0,0,33,0,7
9,true,1,91,104,25,6,4,4
3,true,0,128,0,10,64,4,10
8,true,1,41,128,55,9,10,3
4,true,1,11,103,25,7,7,3
3,true,1,62,111,66,4,10,2
5,true,0,129,44,1,34,1,7
3,true,1,0,132,40,4,6,1
7,true,1,91,115,41,9,7,4
4,true,0,122,47,1,62,1,10
8,true,1,18,116,35,10,7,3
4,true,0,111,46,10,65,4,10
5,true,0,111,55,1,23,1,4
4,true,0,120,37,4,68,3,10
8,true,0,143,55,0,57,0,10
8,true,1,66,129,59,6,10,4
7,true,1,68,107,43,6,7,1
5,true,1,44,102,44,7,10,3
7,true,1,89,104,41,5,10,2
2,true,1,0,138,51,10,10,4
11,true,0,119,87,4,38,1,7
8,true,1,29,103,23,6,4,3
7,true,1,84,146,68,10,10,3
8,true,0,120,53,3,25,1,7
9,true,1,67,102,19,8,4,4
4,true,1,18,123,59,2,10,1
4,true,1,14,100,25,3,7,1
6,true,0,110,71,1,19,1,7
2,true,1,0,109,55,2,10,1
7,true,1,31,115,42,10,7,4
7,true,0,127,34,8,53,4,10
5,true,1,66,125,46,0,7,0
4,true,1,0,121,11,0,4,0
6,true,1,48,108,54,2,10,1
4,true,1,0,115,24,7,4,3
3,true,0,128,0,0,22,0,7
10,true,1,95,103,17,7,6,3
3,true,1,17,104,35,1,6,1
3,true,1,40,122,50,8,7,4
6,true,1,68,127,60,9,10,4
7,true,1,44,102,13,6,4,3
7,true,1,6,116,34,9,7,4
3,true,0,119,9,2,64,1,10
4,true,1,0,101,20,8,4,2
4,true,1,10,128,21,0,6,0
4,true,1,15,101,17,10,7,4
5,true,1,11,111,21,7,3,4
5,true,0,103,58,1,17,1,4
4,true,0,127,46,5,38,1,7
2,true,1,0,106,13,2,2,2
6,true,0,100,77,9,26,3,7
4,true,0,127,13,8,52,3,10
8,true,1,93,105,51,10,7,4
4,true,1,45,101,20,9,7,4
8,true,0,110,99,0,19,0,4
7,true,1,61,102,12,8,4,3
