RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
6,true,1,46,107,40,10,10,4
2,true,1,0,107,22,0,7,0
4,true,0,113,52,10,29,4,7
9,true,0,100,70,9,12,3,4
7,true,0,108,59,7,32,3,7
8,true,1,93,103,27,9,7,3
6,true,0,103,61,4,22,3,6
6,true,1,52,131,58,1,10,1
3,true,0,106,0,8,50,4,7
3,true,0,131,0,0,19,0,4
5,true,0,113,34,3,61,1,10
3,true,1,19,108,29,7,7,3
11,true,1,88,140,47,1,10,1
4,true,0,114,22,1,29,1,7
5,true,1,54,130,14,0,4,0
4,true,0,117,0,9,40,3,7
7,true,0,108,33,0,12,0,3
4,true,1,80,113,44,9,7,4
6,true,0,115,55,9,30,3,6
3,true,0,110,48,3,53,1,10
8,true,0,118,97,5,36,1,7
7,true,1,74,112,70,9,10,3
6,true,0,104,75,7,14,4,4
7,true,0,103,25,6,21,3,4
3,true,0,106,21,5,43,3,7
3,true,1,0,115,27,1,4,1
5,true,0,147,19,3,56,1,7
5,true,0,102,32,7,27,3,4
6,true,0,118,32,3,24,2,7
7,true,0,138,34,6,63,3,10
7,true,1,70,100,38,8,7,4
3,true,0,119,12,8,55,4,7
7,true,0,111,48,10,71,3,10
4,true,0,104,50,10,53,4,7
7,true,0,110,92,6,44,1,6
4,true,0,106,0,10,58,4,10
9,true,1,71,112,15,1,4,1
6,true,0,138,60,4,44,2,6
4,true,0,101,42,7,23,1,7
5,true,0,122,53,1,26,1,7
2,true,0,108,0,1,28,1,7
8,true,0,143,87,10,62,4,10
2,true,0,101,0,9,18,4,6
8,true,1,98,104,22,0,6,0
8,true,0,129,96,8,55,3,7
4,true,1,19,122,16,0,4,0
4,true,0,118,13,5,50,3,7
7,true,0,104,43,9,42,4,7
3,true,1,7,104,62,6,10,3
3,true,1,0,111,29,0,6,0
4,true,0,113,0,2,27,1,5
4,true,1,21,129,40,1,6,1
4,true,0,104,30,1,39,1,7
6,true,0,128,0,7,49,3,7
3,true,0,117,0,9,39,4,7
8,true,1,69,102,18,8,4,2
6,true,0,137,59,0,29,0,7
7,true,1,88,105,28,8,7,4
4,true,0,110,34,6,33,3,7
5,true,0,156,24,0,33,0,6
9,true,1,89,100,20,6,6,4
8,true,1,94,101,12,7,4,3
9,true,1,93,108,27,2,7,1
8,true,0,108,55,2,18,1,6
7,true,1,57,114,26,7,7,3
3,true,0,108,10,10,57,3,10
6,true,1,65,137,50,0,7,0
4,true,0,111,4,9,55,3,7
5,true,1,35,105,30,9,5,4
6,true,1,48,121,21,0,7,0
12,true,0,120,47,8,36,3,7
8,true,1,44,126,40,10,10,4
9,true,1,91,104,33,3,7,1
5,true,0,102,10,10,25,1,4
4,true,0,102,29,10,50,4,7
6,true,1,74,107,17,9,3,3
6,true,0,106,1,10,21,2,3
5,true,0,102,5,4,35,2,7
4,true,1,2,126,52,8,10,3
6,true,0,103,62,10,19,4,3
6,true,0,116,42,8,30,3,6
4,true,1,52,102,15,2,4,1
7,true,0,106,30,10,24,3,4
8,true,0,137,80,3,45,1,7
4,true,0,118,26,6,42,3,6
2,true,1,0,110,11,0,4,0
4,true,0,102,47,6,36,3,7
4,true,1,17,106,38,9,7,3
5,true,0,104,33,7,39,3,7
7,true,0,123,92,9,36,4,4
4,true,0,104,0,10,21,3,4
2,true,0,104,0,7,45,1,7
9,true,0,131,82,4,38,2,7
3,true,0,105,0,3,35,1,7
5,true,0,152,23,7,68,3,10
7,true,0,124,62,2,30,1,6
7,true,0,143,66,6,60,3,10
5,true,0,139,62,10,72,3,10
8,true,0,139,78,7,70,4,10
5,true,0,115,34,4,55,2,7
2,true,0,102,0,6,42,4,7
5,true,0,121,42,10,50,4,7
2,true,0,118,0,8,41,3,7
5,true,0,107,30,4,57,1,10
8,true,0,112,66,5,54,3,10
5,true,0,102,47,7,46,2,7
2,true,0,122,0,0,58,0,10
4,true,0,129,56,0,15,0,4
8,true,0,116,71,10,34,3,7
9,true,0,113,70,9,35,4,7
9,true,0,121,75,9,36,4,7
6,true,1,63,148,45,0,10,0
6,true,0,117,38,8,46,3,7
6,true,0,148,90,2,54,1,7
6,true,1,42,117,36,10,7,4
4,true,0,124,21,10,61,4,10
10,true,1,88,105,20,1,7,1
4,true,0,136,49,8,49,3,7
12,true,1,67,111,13,1,3,1
6,true,1,53,105,33,5,7,1
7,true,1,65,121,30,0,7,0
3,true,0,116,0,4,35,3,7
4,true,0,127,10,0,32,0,7
4,true,0,100,9,8,16,4,4
4,true,0,116,49,1,22,1,4
6,true,0,104,49,8,38,4,7
5,true,1,45,104,51,6,10,3
6,true,1,84,114,27,0,7,0
8,true,1,79,139,56,6,10,3
10,true,0,110,49,10,31,2,7
6,true,0,126,54,7,79,3,10
10,true,0,112,65,2,24,1,4
7,true,1,81,106,58,10,10,4
7,true,0,109,33,2,21,1,3
4,true,0,113,17,2,37,1,7
7,true,0,150,43,9,64,4,10
4,true,0,111,0,1,29,1,6
2,true,0,140,0,10,61,3,10
6,true,1,69,135,58,4,10,1
5,true,0,127,53,7,50,3,6
10,true,1,79,133,61,10,10,4
4,true,0,102,0,6,29,3,7
4,true,1,69,137,32,0,7,0
6,true,0,107,71,4,47,2,6
6,true,0,109,57,1,11,1,3
5,true,0,102,25,9,18,3,3
5,true,0,115,42,10,36,4,7
7,true,1,79,115,11,0,3,0
9,true,1,86,101,17,8,4,2
7,true,0,113,48,8,42,4,7
8,true,0,112,36,5,20,3,2
1,true,0,111,0,0,65,0,10
3,true,0,118,21,6,66,1,10
5,true,0,111,0,3,34,1,7
6,true,0,134,81,9,68,4,10
7,true,1,65,116,40,7,7,3
9,true,0,121,85,10,51,4,10
4,true,0,117,0,8,34,4,4
6,true,0,112,73,6,42,3,7
4,true,0,103,46,3,11,1,3
8,true,1,70,109,20,10,7,1
7,true,0,108,30,8,20,4,4
5,true,0,119,51,2,52,1,10
7,true,1,27,106,28,4,7,2
5,true,0,125,0,8,38,4,7
6,true,0,111,74,10,24,3,7
9,true,1,88,131,51,3,10,1
7,true,0,120,46,10,35,1,7
4,true,1,45,126,33,0,7,0
4,true,0,103,52,8,42,3,7
9,true,1,99,146,54,3,10,1
6,true,0,116,47,10,36,3,6
3,true,1,45,111,67,0,10,0
4,true,0,100,48,1,20,1,4
4,true,0,100,11,10,31,3,6
3,true,0,115,75,0,43,0,7
7,true,1,64,101,20,1,6,1
2,true,0,100,0,7,30,3,7
4,true,1,5,121,39,8,7,4
8,true,0,105,77,0,11,0,3
6,true,0,113,30,1,17,1,4
4,true,0,130,13,8,41,4,7
7,true,1,63,101,38,10,7,4
9,true,0,106,46,9,47,3,7
4,true,0,108,0,10,52,4,7
6,true,0,104,69,3,11,1,4
7,true,0,111,92,9,31,3,5
6,true,0,107,76,0,14,0,4
7,true,0,115,38,2,33,1,7
6,true,1,84,104,18,10,4,1
5,true,0,110,61,10,56,4,10
7,true,0,102,76,7,19,3,2
5,true,0,114,50,8,25,3,4
5,true,0,124,9,8,50,4,7
5,true,0,145,49,6,59,3,10
5,true,1,66,131,71,1,10,1
8,true,0,139,90,10,69,4,10
5,true,0,101,37,7,19,2,7
5,true,0,124,59,10,40,3,7
5,true,0,111,42,9,40,2,6
4,true,0,113,3,6,20,3,3
4,true,1,21,122,46,7,10,2
9,true,1,49,104,31,9,4,4
3,true,0,105,0,7,27,3,7
6,true,0,137,61,10,57,3,10
7,true,0,112,7,9,34,4,6
6,true,0,119,44,10,38,4,7
4,true,0,115,15,7,47,3,7
6,true,0,132,28,3,50,1,10
9,true,0,100,71,2,22,1,4
6,true,0,125,25,0,40,0,7
8,true,0,103,59,6,15,4,3
5,true,0,107,22,9,17,4,4
7,true,0,117,78,1,49,1,10
5,true,1,12,112,20,6,6,3
5,true,0,123,12,1,34,1,7
7,true,0,133,42,0,15,0,4
4,true,0,123,0,6,32,2,6
3,true,0,117,35,8,45,3,7
4,true,0,119,34,9,49,4,10
6,true,0,103,4,5,38,1,6
5,true,0,123,39,8,35,4,7
5,true,1,16,128,45,7,7,3
2,true,0,109,0,9,37,3,7
6,true,0,100,42,3,21,1,4
10,true,0,124,93,7,40,3,7
7,true,1,72,150,51,0,10,0
4,true,1,64,107,26,1,7,1
6,true,0,140,2,10,63,4,10
7,true,0,136,9,7,50,3,6
6,true,0,123,29,8,45,4,7
3,true,0,118,0,4,38,1,7
11,true,1,80,112,28,9,7,4
6,true,1,53,108,49,2,7,1
7,true,0,101,80,6,26,1,6
6,true,0,122,14,2,45,2,7
6,true,0,126,76,7,48,3,7
3,true,0,104,13,6,51,1,7
7,true,0,154,17,0,30,0,6
4,true,0,111,10,9,27,4,6
5,true,0,112,45,0,17,0,4
4,true,1,8,132,25,0,7,0
4,true,0,129,16,0,17,0,5
8,true,0,125,96,7,43,3,7
8,true,0,100,67,9,11,2,3
2,true,1,0,156,32,0,7,0
4,true,0,100,21,8,38,4,6
2,true,0,115,0,6,22,1,4
6,true,1,76,121,48,9,10,3
2,true,0,107,0,5,19,2,4
5,true,0,103,75,7,37,2,7
4,true,0,109,24,10,42,4,5
5,true,1,35,103,38,3,7,1
2,true,0,101,0,5,57,3,10
3,true,0,101,35,0,37,0,7
3,true,0,106,0,10,33,4,7
4,true,0,121,0,10,55,1,10
9,true,0,127,83,8,43,4,10
6,true,1,59,100,23,3,7,1
3,true,0,104,0,4,17,3,4
8,true,0,128,41,7,39,4,7
5,true,0,122,17,10,34,4,7
12,true,0,134,99,10,47,3,7
7,true,0,101,59,9,51,4,7
4,true,1,27,127,50,1,10,1
4,true,1,46,110,25,9,7,4
7,true,1,94,110,15,2,4,1
4,true,0,128,74,10,48,4,7
5,true,1,61,146,56,7,10,2
4,true,1,30,127,73,6,10,2
5,true,0,114,0,9,49,4,7
6,true,0,105,71,1,21,1,3
3,true,0,110,6,1,59,1,7
7,true,0,152,61,8,63,4,10
8,true,1,42,105,30,5,7,1
4,true,0,103,47,8,48,4,7
5,true,0,100,74,8,26,4,4
4,true,0,105,70,10,43,4,7
6,true,0,121,4,9,44,4,6
5,true,0,109,0,9,26,4,4
8,true,1,74,115,58,9,10,4
8,true,0,107,58,2,19,1,7
2,true,0,103,0,7,14,3,4
4,true,0,108,28,6,23,2,4
4,true,1,0,101,37,6,7,4
6,true,0,112,38,10,60,1,10
5,true,0,105,22,3,37,1,7
5,true,0,108,12,10,31,3,4
2,true,0,119,0,7,67,3,10
5,true,0,135,11,10,74,4,10
3,true,0,106,0,7,22,1,4
8,true,0,137,63,9,59,3,10
3,true,0,112,0,8,27,4,6
7,true,1,84,124,34,3,7,1
2,true,0,134,0,1,49,1,7
10,true,0,126,89,7,65,4,10
2,true,0,124,0,1,30,1,7
5,true,1,31,101,54,8,10,3
6,true,0,101,87,10,33,3,7
5,true,1,33,105,65,9,10,3
2,true,0,108,0,1,21,1,4
8,true,1,65,115,47,9,10,1
6,true,0,116,46,4,26,1,4
4,true,1,28,131,55,7,10,4
4,true,0,100,0,10,21,3,3
2,true,0,114,29,7,48,3,7
2,true,0,101,36,3,60,1,10
8,true,1,54,130,45,9,10,3
3,true,0,120,0,5,43,3,7
7,true,0,131,42,1,35,1,7
7,true,0,103,31,9,16,4,4
6,true,1,50,104,40,2,7,1
6,true,0,122,99,1,67,1,10
4,true,1,24,109,41,9,7,3
4,true,0,143,65,0,35,0,7
7,true,0,106,37,9,21,4,3
4,true,0,105,20,2,40,1,7
5,true,1,32,110,28,10,4,4
7,true,0,117,77,4,26,3,5
4,true,0,109,0,8,25,4,4
7,true,0,117,51,3,37,1,4
6,true,0,117,94,10,36,2,6
3,true,0,101,41,8,67,4,10
3,true,0,131,0,10,58,4,10
5,true,0,102,53,7,36,3,6
8,true,0,102,42,6,22,4,4
8,true,0,124,75,6,72,1,10
8,true,1,41,105,18,4,7,2
10,true,1,99,100,22,1,7,1
8,true,0,130,79,6,39,3,7
6,true,0,124,56,10,60,3,7
10,true,0,117,42,2,23,1,4
4,true,0,109,8,1,28,1,6
6,true,0,106,67,9,39,3,10
6,true,0,136,63,10,57,4,10
6,true,0,112,97,9,26,2,4
3,true,1,11,108,30,3,7,1
4,true,0,105,54,9,34,4,7
4,true,0,114,0,7,22,2,5
7,true,0,100,18,9,22,4,4
9,true,0,107,94,8,34,4,7
11,true,1,81,101,50,7,10,1
5,true,0,104,36,3,28,2,4
7,true,1,11,104,38,10,7,4
3,true,0,121,0,7,47,1,7
6,true,0,105,63,9,23,4,4
7,true,0,104,55,8,22,3,4
7,true,0,142,27,0,23,0,7
11,true,0,128,99,8,37,4,7
2,true,1,0,130,62,1,10,1
3,true,0,135,22,7,44,4,10
3,true,1,9,140,67,10,10,4
4,true,0,109,0,7,22,3,3
6,true,1,64,100,39,1,7,1
6,true,0,116,75,0,13,0,2
9,true,1,68,147,28,0,7,0
7,true,0,112,82,1,49,1,7
5,true,0,100,18,4,12,3,4
6,true,0,149,79,10,68,4,10
6,true,0,135,21,7,49,4,7
3,true,0,112,77,10,57,4,10
5,true,0,133,54,1,40,1,7
3,true,1,31,108,72,7,10,3
7,true,0,125,83,6,40,2,7
6,true,0,103,96,3,65,1,10
5,true,1,11,118,23,2,7,1
7,true,0,112,60,3,22,1,4
4,true,0,108,39,2,45,1,7
6,true,0,101,31,4,19,1,3
2,true,1,0,121,12,0,4,0
2,true,0,101,0,7,20,3,2
7,true,1,56,108,18,3,4,1
4,true,0,112,10,5,50,3,7
7,true,0,100,97,10,18,2,4
4,true,0,109,13,8,39,4,7
6,true,0,101,53,9,14,4,3
5,true,0,113,60,1,28,1,4
8,true,0,110,26,8,34,3,6
7,true,0,111,57,8,46,2,7
10,true,0,101,93,9,20,4,6
7,true,0,120,93,4,45,2,7
6,true,0,113,18,6,34,3,7
2,true,0,100,55,0,36,0,7
8,true,0,138,56,10,71,3,10
11,true,1,87,105,11,5,4,1
5,true,0,101,41,8,32,3,7
7,true,1,77,105,48,9,7,4
4,true,0,111,35,9,47,4,6
6,true,0,105,54,7,22,3,6
7,true,0,133,72,8,70,4,10
6,true,0,124,10,9,42,3,7
4,true,0,101,13,8,31,4,7
9,true,1,87,111,18,1,6,1
2,true,0,104,16,9,58,3,7
4,true,0,107,6,5,33,3,7
4,true,0,130,45,0,20,0,3
3,true,0,103,7,2,21,1,6
5,true,0,116,5,9,48,3,10
5,true,0,106,84,5,40,2,7
3,true,0,106,13,2,40,1,7
7,true,0,120,76,10,34,3,6
8,true,0,129,67,2,45,1,6
7,true,1,37,114,32,6,7,3
7,true,1,63,114,25,0,3,0
5,true,1,43,102,24,2,6,1
2,true,0,106,0,3,43,2,7
8,true,1,98,135,59,4,10,2
7,true,1,74,104,29,9,7,1
8,true,0,135,73,10,56,3,10
9,true,0,117,88,5,33,2,6
5,true,0,119,27,1,31,1,7
8,true,0,114,62,9,47,3,7
6,true,0,143,97,0,60,0,10
6,true,1,35,125,13,0,6,0
10,true,1,99,108,44,9,7,4
7,true,0,100,64,9,23,3,4
9,true,1,89,111,11,0,4,0
2,true,1,0,108,60,0,10,0
4,true,0,101,26,5,66,1,10
4,true,1,59,143,24,0,4,0
4,true,0,120,5,6,38,2,7
4,true,0,110,0,8,32,3,6
4,true,0,105,67,10,36,4,7
8,true,0,104,58,9,21,3,3
8,true,0,143,64,9,74,4,10
4,true,1,85,103,80,7,10,4
11,true,1,86,116,26,5,7,2
5,true,0,124,44,4,59,3,7
5,true,0,100,53,2,41,1,10
8,true,0,103,25,2,21,1,4
5,true,0,130,29,1,44,1,7
5,true,0,116,0,9,26,3,7
5,true,1,28,139,52,8,7,4
7,true,0,122,91,10,43,4,7
8,true,1,68,101,13,6,4,3
7,true,0,112,31,9,26,4,7
5,true,0,129,95,0,46,0,7
6,true,1,81,103,45,8,10,4
7,true,1,99,102,47,9,7,4
7,true,0,131,28,2,36,1,7
7,true,0,110,73,7,47,2,10
6,true,1,62,126,27,0,4,0
3,true,0,128,0,1,50,1,10
6,true,1,60,103,16,0,4,0
6,true,0,117,81,4,45,3,7
5,true,1,94,114,38,1,7,1
7,true,1,65,115,41,6,7,2
4,true,0,107,6,9,25,3,4
10,true,0,119,54,6,32,3,7
5,true,0,103,38,8,36,2,7
8,true,1,72,132,66,10,10,4
3,true,0,140,0,1,76,1,10
5,true,1,56,101,32,10,6,4
5,true,0,102,57,0,32,0,7
7,true,0,137,89,0,21,0,3
6,true,1,59,112,34,6,7,3
8,true,0,135,40,1,62,1,10
4,true,0,126,26,9,54,4,10
9,true,0,134,67,8,53,2,7
2,true,0,109,0,2,58,1,7
4,true,0,122,40,8,33,3,7
7,true,0,113,30,1,26,1,6
2,true,0,104,28,1,55,1,7
9,true,1,89,112,17,1,4,1
4,true,0,145,59,0,35,0,7
2,true,1,0,120,15,0,6,0
3,true,0,108,26,3,35,1,7
3,true,0,103,58,9,60,4,10
6,true,0,149,37,2,69,1,10
8,true,0,103,45,9,42,2,7
3,true,0,122,31,10,52,4,10
7,true,0,110,24,7,40,3,7
7,true,0,110,74,10,41,4,6
6,true,1,47,103,32,0,7,0
5,true,0,100,57,5,56,1,10
4,true,0,109,71,9,53,3,7
5,true,0,120,25,7,28,3,4
6,true,1,73,103,26,0,7,0
6,true,0,155,35,9,65,4,10
8,true,0,110,89,7,45,4,7
4,true,1,2,100,39,9,7,3
4,true,1,74,102,30,1,7,1
8,true,0,119,36,10,59,3,10
5,true,1,96,111,21,1,7,1
4,true,1,17,142,50,3,10,1
6,true,1,95,109,26,0,4,0
7,true,1,68,127,38,2,7,1
6,true,1,50,120,24,2,7,1
2,true,0,154,0,1,67,1,10
6,true,0,114,90,9,28,4,4
5,true,0,151,70,1,73,1,10
6,true,0,104,20,8,24,3,4
9,true,0,103,99,5,24,3,7
5,true,0,105,18,8,17,4,3
6,true,0,114,65,3,22,2,5
7,true,1,68,121,42,2,7,1
6,true,1,95,144,33,0,7,0
6,true,1,45,149,63,6,10,3
2,true,1,24,106,59,4,10,3
3,true,1,48,103,30,10,7,1
6,true,0,127,90,10,50,4,7
4,true,1,14,107,21,3,4,1
8,true,1,57,109,30,10,4,4
7,true,1,96,103,17,1,6,1
6,true,0,111,35,7,34,3,7
6,true,0,123,20,8,41,4,7
11,true,0,129,76,6,46,1,7
4,true,1,31,104,19,3,4,1
4,true,0,115,25,5,43,2,10
8,true,0,115,60,6,31,1,6
4,true,1,18,104,70,10,10,2
5,true,0,102,20,0,17,0,7
5,true,0,119,16,10,33,5,7
6,true,1,37,105,13,6,5,4
8,true,1,98,106,14,1,4,1
6,true,0,116,7,6,29,3,7
6,true,0,103,86,9,28,4,6
2,true,0,106,0,5,40,1,7
6,true,0,125,63,2,62,1,10
1,true,1,0,113,79,10,10,4
5,true,0,112,68,7,55,4,7
6,true,0,112,10,7,35,3,7
2,true,1,50,108,64,8,10,4
9,true,0,101,82,5,25,1,4
7,true,1,96,107,16,8,6,4
5,true,0,143,18,6,51,3,7
3,true,0,101,17,7,21,4,3
3,true,1,22,101,36,10,7,3
3,true,1,16,111,58,4,7,2
6,true,0,120,30,7,51,4,7
7,true,0,107,77,10,24,3,7
6,true,0,115,32,8,31,3,7
8,true,1,64,111,25,4,7,1
9,true,0,110,60,9,47,1,7
6,true,0,133,9,8,42,4,7
3,true,0,119,18,2,50,1,7
8,true,0,103,57,8,27,2,7
4,true,0,101,86,8,46,3,7
3,true,1,49,113,14,0,4,0
5,true,1,58,115,16,0,4,0
7,true,0,126,88,10,40,3,7
8,true,0,121,95,7,45,2,7
2,true,0,116,16,1,73,1,10
3,true,0,113,0,7,52,3,7
4,true,0,137,0,10,60,3,10
5,true,0,107,33,7,30,4,5
4,true,0,111,32,1,46,1,7
5,true,0,103,43,10,36,4,7
3,true,0,119,27,9,30,4,7
3,true,1,10,112,37,0,10,0
2,true,0,140,0,1,44,1,7
6,true,1,46,108,27,6,6,1
4,true,0,119,13,8,35,4,7
5,true,0,102,97,6,12,4,3
6,true,0,160,61,10,71,3,10
6,true,0,121,18,9,37,4,6
6,true,1,64,103,26,3,7,2
4,true,0,105,21,4,33,1,7
6,true,0,124,54,2,30,1,6
3,true,0,124,0,8,68,3,10
4,true,0,103,0,7,18,4,4
4,true,0,102,39,4,22,1,4
8,true,0,112,22,10,42,3,7
7,true,1,70,104,35,3,7,1
6,true,1,39,134,16,0,6,0
3,true,0,110,0,6,49,4,7
5,true,0,100,36,1,26,1,6
4,true,0,107,18,9,36,4,6
3,true,0,124,0,9,68,4,10
3,true,0,103,18,3,28,1,4
7,true,0,125,30,1,34,1,6
4,true,0,113,4,6,21,3,3
3,true,0,118,23,10,29,4,4
11,true,1,81,104,15,8,5,3
6,true,0,128,26,4,51,1,7
9,true,0,114,73,9,37,3,7
5,true,0,132,78,8,47,3,10
8,true,0,126,67,10,42,3,7
3,true,1,0,110,24,10,7,4
7,true,1,90,102,13,2,4,1
6,true,1,77,146,29,0,7,0
8,true,0,116,91,9,47,3,7
6,true,0,104,71,9,15,3,4
5,true,0,114,16,9,58,4,10
3,true,0,106,2,5,42,3,7
5,true,0,125,9,8,70,2,10
4,true,0,106,69,6,19,3,4
12,true,1,87,102,20,7,4,1
6,true,0,139,39,4,61,2,10
4,true,1,33,100,16,0,4,0
6,true,0,113,43,1,47,1,7
3,true,0,136,0,2,40,1,7
6,true,1,71,123,71,10,10,4
6,true,0,129,35,10,50,3,10
6,true,0,126,80,9,49,3,7
10,true,0,113,95,6,22,3,4
6,true,1,13,108,15,3,6,1
6,true,0,145,43,4,63,1,10
5,true,1,67,111,46,0,7,0
5,true,0,108,27,8,29,4,6
5,true,0,112,55,2,29,1,7
7,true,0,148,57,8,62,3,7
6,true,0,149,36,9,59,3,7
10,true,1,73,108,27,3,4,1
6,true,1,47,127,17,0,4,0
11,true,0,160,93,0,37,0,5
9,true,0,100,65,8,46,3,7
7,true,0,105,93,6,20,2,4
7,true,0,149,39,0,28,0,5
4,true,1,40,107,20,0,4,0
3,true,0,104,0,9,25,5,4
9,true,1,97,124,29,4,6,1
1,true,0,101,0,0,24,0,3
4,true,1,62,103,32,0,7,0
2,true,0,114,0,8,60,3,10
4,true,1,42,121,41,10,7,3
8,true,1,59,127,37,5,7,1
2,true,0,109,15,10,70,3,10
6,true,0,111,31,7,26,4,4
7,true,1,95,103,28,8,7,3
6,true,0,104,5,9,23,4,4
7,true,0,137,76,10,73,3,10
4,true,0,111,0,8,47,3,7
3,true,0,139,14,2,53,1,10
6,true,0,100,69,8,32,3,4
4,true,0,110,66,10,49,3,10
6,true,0,114,63,7,44,4,7
10,true,0,139,87,0,25,0,7
6,true,0,155,82,5,65,2,10
7,true,0,106,61,1,20,1,3
2,true,0,122,0,0,24,0,7
5,true,1,45,119,33,9,7,3
11,true,1,82,102,24,9,4,4
4,true,0,110,9,3,28,1,6
6,true,0,113,75,2,22,2,4
4,true,0,114,64,0,12,0,4
7,true,0,155,45,9,74,3,10
7,true,1,94,143,46,2,10,1
7,true,0,100,48,10,32,4,7
4,true,0,116,0,10,32,4,7
5,true,0,105,0,9,17,4,4
8,true,0,102,43,9,30,4,7
9,true,0,101,79,6,16,1,3
4,true,1,11,125,35,3,10,1
3,true,0,110,0,10,43,4,7
3,true,0,115,5,9,50,4,7
5,true,1,76,112,26,5,4,2
2,true,0,143,0,2,67,1,10
7,true,0,104,15,7,37,2,4
7,true,1,88,102,40,10,7,3
5,true,0,126,34,6,35,2,6
3,true,0,102,17,5,55,1,7
8,true,1,89,111,18,5,4,2
5,true,0,115,77,10,46,4,7
3,true,0,145,0,0,26,0,6
4,true,0,101,18,7,34,3,6
5,true,0,114,11,0,34,0,7
8,true,0,123,80,3,43,2,7
3,true,0,101,41,8,48,4,7
4,true,0,112,0,5,24,1,4
11,true,0,140,95,2,44,1,7
7,true,0,120,76,9,38,2,7
4,true,1,37,124,11,0,4,0
7,true,1,64,133,44,1,7,1
3,true,1,0,101,48,1,10,1
5,true,1,42,103,49,1,7,1
7,true,0,130,82,7,49,3,7
6,true,1,32,106,28,1,7,1
6,true,1,49,112,19,3,4,1
7,true,1,22,101,25,6,4,2
4,true,0,142,18,0,20,0,3
6,true,0,100,75,8,43,4,10
9,true,0,114,36,10,38,4,7
5,true,0,113,61,1,49,1,7
3,true,1,0,107,25,9,7,4
7,true,0,150,79,9,64,4,10
5,true,0,110,84,1,25,1,4
4,true,0,116,17,10,55,4,7
8,true,1,29,110,19,8,7,1
9,true,1,89,101,27,0,7,0
7,true,0,104,86,9,28,2,4
6,true,0,108,46,9,31,3,6
5,true,1,44,106,46,7,10,3
6,true,0,121,83,1,53,1,7
6,true,1,82,115,47,1,10,1
6,true,1,76,123,37,0,7,0
8,true,0,108,22,1,32,1,4
2,true,1,0,129,48,8,7,3
2,true,1,0,115,35,7,7,2
7,true,0,132,21,9,42,1,7
5,true,0,106,96,7,53,3,7
4,true,1,53,101,44,0,6,0
6,true,0,164,65,4,75,3,10
6,true,0,124,43,5,53,2,10
10,true,1,94,124,36,10,6,4
4,true,1,38,128,59,8,10,3
7,true,1,73,103,56,0,10,0
4,true,0,122,48,10,59,4,10
5,true,0,101,65,10,24,3,4
6,true,0,114,62,7,32,1,4
8,true,0,122,67,0,14,0,3
2,true,0,109,0,1,33,1,6
4,true,0,146,67,4,56,1,10
7,true,0,119,79,10,50,3,10
10,true,1,64,103,14,10,3,3
7,true,0,105,42,2,22,1,4
3,true,0,118,0,4,45,3,7
6,true,0,130,0,8,50,4,10
3,true,0,129,0,10,64,4,10
4,true,0,108,0,6,42,3,7
6,true,1,21,101,25,7,6,4
4,true,0,128,62,7,50,3,7
6,true,1,83,102,49,9,7,2
4,true,1,43,157,66,8,10,3
3,true,1,36,104,59,7,10,3
4,true,0,132,46,1,62,1,10
10,true,1,70,125,11,0,3,0
4,true,0,147,0,10,65,4,10
4,true,1,72,114,21,1,6,1
7,true,1,75,113,31,0,7,0
6,true,1,81,103,20,7,5,3
8,true,1,88,123,59,6,10,4
8,true,1,63,142,42,0,6,0
5,true,1,48,117,40,5,10,2
9,true,0,105,61,9,32,4,6
2,true,1,0,124,51,10,10,4
7,true,1,40,141,50,1,10,1
6,true,0,106,57,1,37,1,7
7,true,1,89,113,71,10,10,3
6,true,0,108,24,8,23,4,6
9,true,0,106,78,1,31,1,7
5,true,0,116,77,9,26,3,4
5,true,1,19,123,60,6,10,3
8,true,0,114,68,4,31,3,7
9,true,0,111,61,2,40,1,6
6,true,0,106,49,4,34,3,7
5,true,0,132,0,9,58,4,10
6,true,0,101,85,8,41,3,7
5,true,1,21,114,45,7,7,4
7,true,0,100,92,7,13,2,3
5,true,0,106,60,8,45,3,7
6,true,1,75,114,44,6,10,4
9,true,0,119,78,6,33,3,7
7,true,0,115,85,0,45,0,7
8,true,0,132,64,10,44,4,7
7,true,0,124,89,8,68,4,10
2,true,1,0,117,25,6,7,2
6,true,0,105,29,8,25,3,7
2,true,0,117,0,1,36,1,6
6,true,0,106,62,9,32,4,6
3,true,1,20,110,36,10,7,4
4,true,1,0,126,36,7,7,2
6,true,0,115,25,0,40,0,7
5,true,0,110,68,1,19,1,4
5,true,0,133,19,7,47,4,7
6,true,0,103,59,7,24,3,6
2,true,0,100,0,9,67,4,10
2,true,0,141,0,10,79,4,10
6,true,1,76,105,51,8,10,4
3,true,1,57,109,30,1,7,1
8,true,0,131,33,9,45,3,7
6,true,0,114,54,8,31,3,7
6,true,0,145,79,1,56,1,10
3,true,0,106,0,7,33,1,7
6,true,0,108,78,8,41,3,7
6,true,1,73,102,25,8,4,2
7,true,0,115,15,1,34,1,7
7,true,0,123,30,10,38,1,6
8,true,0,131,8,6,38,3,10
5,true,0,129,9,9,55,4,10
5,true,0,119,89,10,53,2,10
3,true,0,113,0,1,41,1,7
