GameNumber,RoundNumber,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodPlayer0,CardsInDeadwoodPlayer1,FinalRound
5809,2,1,8,21,15,9,4,4,false
5809,3,1,8,68,56,9,10,4,false
5809,4,1,8,100,36,4,7,1,true
5810,0,Null,0,0,77,65,10,11,false
5810,0,0,35,0,3,38,1,7,false
5810,1,1,35,49,57,8,10,1,false
5810,2,1,35,51,12,10,3,3,false
5810,3,1,35,93,46,4,10,1,false
5810,4,0,58,93,8,31,2,7,false
5810,5,1,58,133,15,0,5,0,true
5811,0,Null,0,0,76,59,10,11,false
5811,0,1,0,9,17,8,4,4,false
5811,1,0,13,9,9,22,4,7,false
5811,2,1,13,11,12,10,4,3,false
5811,3,1,13,31,25,5,6,2,false
5811,4,0,28,31,10,25,4,7,false
5811,5,0,80,31,2,54,1,10,false
5811,6,1,80,68,41,4,7,3,false
5811,7,0,149,68,7,76,3,10,true
5812,0,Null,0,0,67,71,10,11,false
5812,0,0,22,0,10,32,4,7,false
5812,1,1,22,30,40,10,7,4,false
5812,2,1,22,45,22,7,4,4,false
5812,3,0,33,45,10,21,3,6,false
5812,4,0,48,45,5,20,2,6,false
5812,5,1,48,85,47,7,10,3,false
5812,6,0,94,85,10,56,3,10,false
5812,7,0,134,85,5,45,3,7,true
5813,0,Null,0,0,71,76,10,11,false
5813,0,0,6,0,8,14,3,4,false
5813,1,1,6,8,17,9,4,3,false
5813,2,1,6,21,22,9,7,3,false
5813,3,0,57,21,10,61,3,10,false
5813,4,0,65,21,3,11,1,4,false
5813,5,0,121,21,10,66,4,10,true
5814,0,Null,0,0,70,70,10,11,false
5814,0,1,0,16,25,9,7,4,false
5814,1,1,0,78,37,0,7,0,false
5814,2,0,13,78,6,19,4,6,false
5814,3,0,20,78,7,14,3,3,false
5814,4,0,80,78,10,70,4,10,false
5814,5,0,116,78,6,42,1,7,true
5815,0,Null,0,0,58,71,10,11,false
5815,0,0,3,0,10,13,4,3,false
5815,1,1,3,14,20,6,4,3,false
5815,2,1,3,20,14,8,4,3,false
5815,3,1,3,51,35,4,7,1,false
5815,4,1,3,90,48,9,7,3,false
5815,5,0,24,90,10,31,3,7,false
5815,6,1,24,100,11,1,3,1,true
5816,0,Null,0,0,63,68,10,11,false
5816,0,0,42,0,9,51,4,10,false
5816,1,0,82,0,9,49,4,7,false
5816,2,0,95,0,6,19,4,6,false
5816,3,0,117,0,8,30,4,6,true
5817,0,Null,0,0,77,75,10,11,false
5817,0,0,23,0,8,31,4,7,false
5817,1,0,54,0,7,38,3,7,false
5817,2,0,99,0,8,53,4,10,false
5817,3,1,99,32,36,4,6,1,false
5817,4,0,114,32,1,16,1,4,true
5818,0,Null,0,0,65,83,10,11,false
5818,0,1,0,24,30,6,7,3,false
5818,1,1,0,32,16,8,7,4,false
5818,2,0,1,32,10,11,4,3,false
5818,3,1,1,47,21,6,7,3,false
5818,4,1,1,51,14,10,4,3,false
5818,5,1,1,65,23,9,4,4,false
5818,6,0,19,65,6,24,3,6,false
5818,7,1,19,134,71,2,10,1,true
5819,0,Null,0,0,69,67,10,11,false
5819,0,1,0,19,25,6,7,3,false
5819,1,0,55,19,10,65,5,10,false
5819,2,0,71,19,7,23,4,7,false
5819,3,1,71,42,33,10,7,3,false
5819,4,0,115,42,10,54,4,10,true
5820,0,Null,0,0,58,57,10,11,false
5820,0,0,12,0,8,20,4,7,false
5820,1,0,17,0,8,13,4,4,false
5820,2,0,25,0,6,14,2,4,false
5820,3,0,66,0,4,45,1,7,false
5820,4,1,66,29,38,9,7,4,false
5820,5,1,66,64,44,9,7,4,false
5820,6,0,77,64,2,13,1,4,false
5820,7,0,83,64,10,16,4,7,false
5820,8,0,85,64,10,12,4,4,false
5820,9,0,95,64,9,19,3,6,false
5820,10,1,95,73,12,3,4,1,false
5820,11,1,95,78,15,10,4,4,false
5820,12,0,121,78,8,34,4,7,true
5821,0,Null,0,0,83,76,10,11,false
5821,0,1,0,35,42,7,7,4,false
5821,1,1,0,40,12,7,4,3,false
5821,2,0,10,40,5,15,3,4,false
5821,3,1,10,47,11,4,4,2,false
5821,4,1,10,69,31,9,7,3,false
5821,5,0,20,69,10,20,2,4,false
5821,6,1,20,71,11,9,3,5,false
5821,7,0,25,71,10,15,4,4,false
5821,8,0,45,71,7,27,3,7,false
5821,9,1,45,130,65,6,10,3,true
5822,0,Null,0,0,53,62,10,11,false
5822,0,1,0,39,41,2,7,1,false
5822,1,0,51,39,8,59,4,10,false
5822,2,0,74,39,5,28,1,4,false
5822,3,0,90,39,6,22,2,7,false
5822,4,1,90,89,60,10,10,3,false
5822,5,0,106,89,8,24,3,7,true
5823,0,Null,0,0,66,83,10,11,false
5823,0,0,6,0,6,12,3,4,false
5823,1,0,15,0,2,11,1,4,false
5823,2,1,15,5,14,9,4,3,false
5823,3,0,18,5,9,12,2,4,false
5823,4,0,32,5,9,23,4,6,false
5823,5,1,32,25,24,4,6,2,false
5823,6,1,32,36,20,9,7,3,false
5823,7,0,88,36,10,66,4,10,false
5823,8,1,88,40,11,7,3,3,false
5823,9,0,90,40,10,12,3,4,false
5823,10,1,90,44,11,7,3,3,false
5823,11,1,90,51,15,8,6,2,false
5823,12,1,90,60,12,3,5,1,false
5823,13,1,90,76,25,9,7,3,false
5823,14,1,90,80,11,7,4,4,false
5823,15,1,90,90,18,8,6,4,false
5823,16,0,127,90,8,45,3,6,true
5824,0,Null,0,0,58,88,10,11,false
5824,0,0,7,0,6,13,2,4,false
5824,1,0,39,0,6,38,2,7,false
5824,2,0,51,0,3,15,1,3,false
5824,3,0,77,0,6,32,4,7,false
5824,4,0,92,0,8,23,4,4,false
5824,5,0,124,0,7,39,3,7,true
5825,0,Null,0,0,61,77,10,11,false
5825,0,0,15,0,1,16,1,4,false
5825,1,1,15,25,31,6,7,3,false
5825,2,0,22,25,9,16,4,6,false
5825,3,0,51,25,10,39,4,7,false
5825,4,1,51,34,16,7,3,3,false
5825,5,1,51,50,20,4,7,1,false
5825,6,1,51,60,11,1,5,1,false
5825,7,1,51,74,24,10,7,3,false
5825,8,0,73,74,4,26,1,7,false
5825,9,1,73,81,14,7,4,3,false
5825,10,1,73,94,15,2,4,1,false
5825,11,0,85,94,8,20,3,6,false
5825,12,0,108,94,5,28,1,4,true
5826,0,Null,0,0,69,76,10,11,false
5826,0,0,25,0,8,33,4,7,false
5826,1,0,32,0,9,16,5,6,false
5826,2,0,42,0,1,11,1,4,false
5826,3,1,42,16,23,7,7,4,false
5826,4,0,51,16,6,15,3,4,false
5826,5,0,59,16,4,12,2,4,false
5826,6,1,59,33,20,3,4,1,false
5826,7,1,59,42,19,10,4,4,false
5826,8,1,59,90,57,9,10,3,false
5826,9,0,74,90,8,23,3,4,false
5826,10,0,81,90,10,17,3,6,false
5826,11,0,117,90,9,45,4,7,true
5827,0,Null,0,0,88,77,10,11,false
5827,0,1,0,25,26,1,4,1,false
5827,1,1,0,42,18,1,5,1,false
5827,2,0,6,42,5,11,3,3,false
5827,3,1,6,52,14,4,4,1,false
5827,4,0,24,52,1,19,1,4,false
5827,5,1,24,99,54,7,10,1,false
5827,6,1,24,117,27,9,7,3,true
5828,0,Null,0,0,63,64,10,11,false
5828,0,0,12,0,6,18,3,6,false
5828,1,0,35,0,1,24,1,6,false
5828,2,0,64,0,8,37,2,7,false
5828,3,0,80,0,8,24,4,5,false
5828,4,0,82,0,9,11,2,3,false
5828,5,1,82,6,16,10,4,4,false
5828,6,1,82,47,49,8,10,3,false
5828,7,0,140,47,1,59,1,10,true
5829,0,Null,0,0,81,75,10,11,false
5829,0,0,32,0,4,36,1,7,false
5829,1,0,93,0,8,69,4,10,false
5829,2,0,135,0,9,51,3,7,true
5830,0,Null,0,0,47,76,10,11,false
5830,0,1,0,34,44,10,10,3,false
5830,1,0,6,34,8,14,3,4,false
5830,2,1,6,56,30,8,7,3,false
5830,3,1,6,81,34,9,7,3,false
5830,4,1,6,88,12,5,4,1,false
5830,5,1,6,107,26,7,7,3,true
5831,0,Null,0,0,70,88,10,11,false
5831,0,0,3,0,8,11,4,4,false
5831,1,0,11,0,9,17,4,7,false
5831,2,0,21,0,10,20,3,4,false
5831,3,0,47,0,10,36,3,7,false
5831,4,0,61,0,3,17,1,4,false
5831,5,1,61,10,12,2,4,1,false
5831,6,1,61,56,54,8,7,4,false
5831,7,1,61,107,58,7,10,3,true
5832,0,Null,0,0,51,69,10,11,false
5832,0,0,4,0,7,11,4,4,false
5832,1,0,16,0,8,20,4,7,false
5832,2,0,33,0,2,19,1,4,false
5832,3,1,33,19,25,6,7,4,false
5832,4,0,37,19,8,12,4,4,false
5832,5,1,37,30,12,1,4,1,false
5832,6,0,56,30,5,24,1,4,false
5832,7,0,68,30,10,22,4,6,false
5832,8,0,85,30,7,24,4,4,false
5832,9,1,85,63,36,3,7,1,false
5832,10,1,85,68,11,6,4,3,false
5832,11,1,85,82,24,10,7,3,false
5832,12,0,110,82,10,35,3,6,true
5833,0,Null,0,0,74,80,10,11,false
5833,0,1,0,5,15,10,4,4,false
5833,1,1,0,48,45,2,10,2,false
5833,2,0,6,48,10,16,1,4,false
5833,3,1,6,59,18,7,4,3,false
5833,4,0,14,59,9,17,4,4,false
5833,5,0,17,59,10,13,4,4,false
5833,6,0,42,59,9,34,4,7,false
5833,7,0,80,59,9,47,3,10,false
5833,8,0,107,59,7,34,2,7,true
5834,0,Null,0,0,68,85,10,11,false
5834,0,0,5,0,10,15,4,3,false
5834,1,1,5,3,11,8,4,4,false
5834,2,0,11,3,7,13,2,4,false
5834,3,0,32,3,3,24,1,6,false
5834,4,0,56,3,6,30,4,7,false
5834,5,0,63,3,4,11,1,3,false
5834,6,0,73,3,9,19,3,4,false
5834,7,1,73,42,44,5,7,1,false
5834,8,0,79,42,7,13,3,4,false
5834,9,1,79,53,20,9,7,3,false
5834,10,0,88,53,4,13,3,4,false
5834,11,0,95,53,10,17,4,6,false
5834,12,1,95,62,15,6,6,3,false
5834,13,0,112,62,8,25,3,7,true
5835,0,Null,0,0,64,68,10,11,false
5835,0,1,0,13,15,2,4,1,false
5835,1,1,0,52,42,3,7,1,false
5835,2,1,0,62,13,3,4,1,false
5835,3,0,20,62,7,27,3,7,false
5835,4,1,20,78,25,9,7,3,false
5835,5,0,24,78,7,11,3,3,false
5835,6,1,24,105,30,3,7,1,true
5836,0,Null,0,0,56,85,10,11,false
5836,0,0,20,0,8,28,4,6,false
5836,1,0,100,0,1,81,1,10,true
5837,0,Null,0,0,77,85,10,11,false
5837,0,0,31,0,8,39,3,7,false
5837,1,0,70,0,5,44,1,7,false
5837,2,0,121,0,0,26,0,6,true
5838,0,Null,0,0,79,74,10,11,false
5838,0,1,0,24,31,7,4,3,false
5838,1,1,0,29,13,8,4,3,false
5838,2,0,22,29,2,24,1,4,false
5838,3,1,22,49,29,9,7,4,false
5838,4,0,38,49,9,25,3,7,false
5838,5,1,38,60,16,5,6,3,false
5838,6,0,45,60,4,11,1,4,false
5838,7,1,45,78,25,7,6,3,false
5838,8,0,75,78,10,40,1,10,false
5838,9,1,75,85,16,9,4,4,false
5838,10,0,91,85,10,26,4,7,false
5838,11,1,91,94,18,9,4,2,false
5838,12,1,91,118,30,6,7,2,true
5839,0,Null,0,0,65,67,10,11,false
5839,0,1,0,31,41,10,10,4,false
5839,1,0,11,31,9,20,3,4,false
5839,2,0,56,31,4,49,1,7,false
5839,3,1,56,80,58,9,10,4,false
5839,4,1,56,86,13,7,4,4,false
5839,5,0,64,86,9,17,4,4,false
5839,6,1,64,98,13,1,4,1,false
5839,7,1,64,142,19,0,6,0,true
5840,0,Null,0,0,63,91,10,11,false
5840,0,1,0,48,56,8,10,2,false
5840,1,0,39,48,5,44,3,7,false
5840,2,0,69,48,2,32,1,10,false
5840,3,1,69,57,14,5,4,3,false
5840,4,1,69,71,23,9,7,4,false
5840,5,0,96,71,6,33,2,7,false
5840,6,0,102,71,5,11,3,3,true
5841,0,Null,0,0,84,53,10,11,false
5841,0,1,0,42,47,5,7,3,false
5841,1,0,15,42,2,17,1,3,false
5841,2,0,48,42,9,42,4,7,false
5841,3,1,48,45,11,8,4,3,false
5841,4,1,48,88,45,2,7,1,false
5841,5,0,60,88,2,14,1,4,false
5841,6,0,90,88,9,39,4,7,false
5841,7,1,90,128,50,10,10,4,true
5842,0,Null,0,0,77,82,10,11,false
5842,0,0,46,0,0,21,0,4,false
5842,1,1,46,4,13,9,6,3,false
5842,2,1,46,13,16,7,3,3,false
5842,3,0,96,13,9,59,4,10,false
5842,4,1,96,63,55,5,10,2,false
5842,5,0,108,63,10,22,3,7,true
5843,0,Null,0,0,61,71,10,11,false
5843,0,0,26,0,8,34,4,7,false
5843,1,1,26,8,16,8,7,3,false
5843,2,1,26,9,11,10,3,4,false
5843,3,0,48,9,6,28,3,6,false
5843,4,1,48,14,15,10,6,3,false
5843,5,0,62,14,8,22,3,6,false
5843,6,1,62,40,35,9,7,3,false
5843,7,1,62,64,33,9,7,4,false
5843,8,0,74,64,2,14,1,6,false
5843,9,0,97,64,8,31,3,7,false
5843,10,1,97,77,19,6,6,3,false
5843,11,0,115,77,7,25,3,7,true
5844,0,Null,0,0,43,73,10,11,false
5844,0,0,59,0,1,60,1,10,false
5844,1,0,62,0,9,12,4,3,false
5844,2,0,80,0,6,24,3,7,false
5844,3,0,94,0,5,19,3,4,false
5844,4,0,107,0,3,16,1,4,true
5845,0,Null,0,0,73,75,10,11,false
5845,0,1,0,8,11,3,4,2,false
5845,1,1,0,53,20,0,7,0,false
5845,2,1,0,67,24,10,6,3,false
5845,3,0,30,67,4,34,1,7,false
5845,4,1,30,107,46,6,10,3,true
5846,0,Null,0,0,70,71,10,11,false
5846,0,1,0,27,31,4,7,2,false
5846,1,0,20,27,7,27,2,5,false
5846,2,0,45,27,10,35,3,7,false
5846,3,1,45,42,25,10,4,4,false
5846,4,1,45,55,14,1,3,1,false
5846,5,1,45,87,38,6,7,3,false
5846,6,1,45,100,18,5,3,1,true
5847,0,Null,0,0,56,94,10,11,false
5847,0,0,5,0,7,12,3,3,false
5847,1,0,22,0,10,27,4,7,false
5847,2,0,32,0,9,19,4,3,false
5847,3,1,32,4,12,8,4,4,false
5847,4,0,70,4,9,47,4,7,false
5847,5,1,70,65,66,5,10,3,false
5847,6,0,88,65,10,28,4,7,false
5847,7,0,112,65,2,26,1,7,true
5848,0,Null,0,0,63,80,10,11,false
5848,0,1,0,23,30,7,7,3,false
5848,1,0,35,23,8,43,3,7,false
5848,2,1,35,38,25,10,4,4,false
5848,3,1,35,50,22,10,4,4,false
5848,4,0,41,50,10,16,4,4,false
5848,5,0,50,50,9,18,3,4,false
5848,6,1,50,99,24,0,6,0,false
5848,7,0,54,99,9,13,4,4,false
5848,8,0,57,99,10,13,3,4,false
5848,9,1,57,108,12,3,4,1,true
5849,0,Null,0,0,45,77,10,11,false
5849,0,1,0,6,12,6,4,4,false
5849,1,0,36,6,9,45,3,10,false
5849,2,0,41,6,9,14,3,3,false
5849,3,1,41,20,15,1,4,1,false
5849,4,1,41,26,15,9,4,4,false
5849,5,0,51,26,10,20,3,4,false
5849,6,1,51,31,12,7,3,4,false
5849,7,0,88,31,0,12,0,3,false
5849,8,1,88,39,17,9,4,4,false
5849,9,1,88,72,41,8,7,3,false
5849,10,0,104,72,8,24,4,7,true
5850,0,Null,0,0,49,79,10,11,false
5850,0,0,25,0,10,35,3,4,false
5850,1,0,34,0,4,13,1,4,false
5850,2,1,34,8,17,9,7,3,false
5850,3,0,54,8,10,30,4,7,false
5850,4,0,95,8,7,48,3,10,false
5850,5,0,129,8,10,44,4,7,true
5851,0,Null,0,0,58,76,10,11,false
5851,0,1,0,9,16,7,4,4,false
5851,1,1,0,10,11,10,4,4,false
5851,2,1,0,77,42,0,7,0,false
5851,3,0,14,77,6,20,4,3,false
5851,4,0,22,77,8,16,4,7,false
5851,5,0,46,77,9,33,3,7,false
5851,6,1,46,84,16,9,4,3,false
5851,7,1,46,107,31,8,7,4,true
5852,0,Null,0,0,51,82,10,11,false
5852,0,0,32,0,8,40,4,7,false
5852,1,0,36,0,10,14,3,4,false
5852,2,1,36,51,59,8,10,4,false
5852,3,1,36,81,35,5,10,3,false
5852,4,1,36,89,12,4,4,2,false
5852,5,0,61,89,4,29,1,7,false
5852,6,1,61,107,28,10,4,4,true
5853,0,Null,0,0,77,72,10,11,false
5853,0,0,16,0,10,26,4,7,false
5853,1,1,16,1,11,10,4,3,false
5853,2,0,41,1,7,32,3,7,false
5853,3,1,41,11,11,1,4,1,false
5853,4,1,41,18,17,10,4,4,false
5853,5,1,41,29,15,4,6,1,false
5853,6,1,41,55,36,10,7,3,false
5853,7,1,41,95,46,6,7,3,false
5853,8,1,41,101,12,6,4,4,true
5854,0,Null,0,0,69,76,10,11,false
5854,0,1,0,16,20,4,6,1,false
5854,1,1,0,44,38,10,7,3,false
5854,2,1,0,65,22,1,7,1,false
5854,3,0,10,65,7,17,4,4,false
5854,4,0,30,65,2,22,1,4,false
5854,5,0,62,65,9,41,4,7,false
5854,6,0,71,65,10,19,4,4,false
5854,7,1,71,90,34,9,7,3,false
5854,8,0,79,90,6,14,3,4,false
5854,9,0,81,90,9,11,3,3,false
5854,10,0,110,90,1,30,1,7,true
5855,0,Null,0,0,78,66,10,11,false
5855,0,0,44,0,5,49,2,10,false
5855,1,0,70,0,8,34,4,6,false
5855,2,0,97,0,9,36,2,7,false
5855,3,0,104,0,8,15,4,2,true
5856,0,Null,0,0,64,55,10,11,false
5856,0,0,20,0,10,30,3,7,false
5856,1,1,20,4,12,8,4,2,false
5856,2,1,20,30,33,7,7,3,false
5856,3,0,45,30,5,30,3,7,false
5856,4,0,51,30,5,11,2,4,false
5856,5,1,51,71,43,2,10,1,false
5856,6,1,51,101,39,9,7,4,true
5857,0,Null,0,0,66,66,10,11,false
5857,0,0,17,0,5,22,2,7,false
5857,1,0,74,0,9,66,4,10,false
5857,2,0,82,0,10,18,4,3,false
5857,3,1,82,6,16,10,5,4,false
5857,4,0,93,6,4,15,1,4,false
5857,5,1,93,16,19,9,6,3,false
5857,6,0,102,16,10,19,4,4,true
5858,0,Null,0,0,49,65,10,11,false
5858,0,1,0,9,16,7,4,3,false
5858,1,0,21,9,10,31,4,4,false
5858,2,0,64,9,10,53,4,10,false
5858,3,1,64,19,12,2,4,1,false
5858,4,0,77,19,7,20,4,7,false
5858,5,0,84,19,10,17,3,6,false
5858,6,0,128,19,8,52,3,7,true
5859,0,Null,0,0,45,89,10,11,false
5859,0,0,20,0,6,26,4,4,false
5859,1,1,20,12,17,5,4,3,false
5859,2,1,20,34,31,9,7,4,false
5859,3,1,20,42,17,9,7,4,false
5859,4,0,44,42,7,31,3,7,false
5859,5,1,44,46,11,7,4,3,false
5859,6,0,58,46,2,16,1,6,false
5859,7,0,69,46,9,20,2,6,false
5859,8,1,69,60,21,7,7,2,false
5859,9,0,91,60,9,31,4,4,false
5859,10,1,91,103,18,0,6,0,true
5860,0,Null,0,0,48,79,10,11,false
5860,0,1,0,22,29,7,7,2,false
5860,1,0,54,22,8,62,3,10,false
5860,2,1,54,28,15,9,4,4,false
5860,3,0,65,28,2,13,1,3,false
5860,4,1,65,43,22,7,7,4,false
5860,5,0,82,43,4,21,1,7,false
5860,6,0,89,43,7,14,2,3,false
5860,7,0,123,43,10,44,4,7,true
5861,0,Null,0,0,59,90,10,11,false
5861,0,0,14,0,10,24,3,4,false
5861,1,0,43,0,7,36,4,7,false
5861,2,0,60,0,9,26,3,7,false
5861,3,0,87,0,9,36,3,7,false
5861,4,0,105,0,7,25,2,7,true
5862,0,Null,0,0,76,62,10,11,false
5862,0,1,0,25,31,6,7,3,false
5862,1,0,22,25,2,24,1,6,false
5862,2,0,40,25,7,25,3,7,false
5862,3,0,50,25,4,14,2,4,false
5862,4,1,50,55,38,8,7,4,false
5862,5,0,67,55,7,24,4,4,false
5862,6,1,67,72,26,9,4,2,false
5862,7,1,67,89,27,10,7,3,false
5862,8,1,67,118,38,9,7,3,true
5863,0,Null,0,0,55,84,10,11,false
5863,0,1,0,12,13,1,6,1,false
5863,1,1,0,32,28,8,7,4,false
5863,2,1,0,49,18,1,6,1,false
5863,3,1,0,65,25,9,7,3,false
5863,4,0,21,65,10,31,3,7,false
5863,5,1,21,100,44,9,10,4,true
5864,0,Null,0,0,63,72,10,11,false
5864,0,1,0,5,13,8,4,3,false
5864,1,1,0,39,42,8,10,3,false
5864,2,0,13,39,10,23,3,7,false
5864,3,1,13,46,15,8,6,4,false
5864,4,0,14,46,10,11,3,4,false
5864,5,1,14,69,31,8,7,3,false
5864,6,1,14,88,27,8,7,3,false
5864,7,0,46,88,8,40,3,7,false
5864,8,0,47,88,10,11,3,4,false
5864,9,0,67,88,6,26,4,6,false
5864,10,1,67,96,11,3,4,1,false
5864,11,0,75,96,9,17,4,4,false
5864,12,0,82,96,10,17,4,5,false
5864,13,0,84,96,9,11,3,4,false
5864,14,1,84,123,28,1,7,1,true
5865,0,Null,0,0,79,58,10,11,false
5865,0,1,0,27,34,7,6,4,false
5865,1,0,16,27,4,20,3,3,false
5865,2,0,26,27,7,17,3,7,false
5865,3,0,28,27,10,12,4,3,false
5865,4,0,44,27,1,17,1,4,false
5865,5,1,44,50,32,9,7,4,false
5865,6,1,44,65,17,2,4,1,false
5865,7,1,44,88,25,2,7,1,false
5865,8,1,44,90,11,9,4,4,false
5865,9,0,59,90,7,22,3,7,false
5865,10,0,92,90,8,41,2,7,false
5865,11,0,119,90,3,30,1,6,true
5866,0,Null,0,0,72,68,10,11,false
5866,0,0,18,0,1,19,1,4,false
5866,1,0,46,0,9,37,4,7,false
5866,2,1,46,47,52,5,10,3,false
5866,3,1,46,65,22,4,7,1,false
5866,4,1,46,83,20,2,7,1,false
5866,5,0,88,83,8,50,4,7,false
5866,6,0,121,83,8,41,3,10,true
5867,0,Null,0,0,67,74,10,11,false
5867,0,0,13,0,6,19,4,4,false
5867,1,1,13,38,13,0,4,0,false
5867,2,0,39,38,8,34,4,7,false
5867,3,0,65,38,4,30,3,4,false
5867,4,0,72,38,10,17,3,6,false
5867,5,1,72,44,13,7,4,4,false
5867,6,1,72,58,23,9,7,3,false
5867,7,1,72,73,25,10,6,4,false
5867,8,0,112,73,4,44,3,7,true
5868,0,Null,0,0,65,80,10,11,false
5868,0,0,10,0,6,16,4,6,false
5868,1,0,17,0,6,13,3,3,false
5868,2,0,48,0,4,35,3,6,false
5868,3,0,63,0,1,16,1,4,false
5868,4,0,69,0,10,16,4,4,false
5868,5,0,85,0,3,19,1,4,false
5868,6,0,128,0,3,46,1,7,true
5869,0,Null,0,0,70,65,10,11,false
5869,0,0,13,0,1,14,1,4,false
5869,1,1,13,10,18,8,7,3,false
5869,2,0,27,10,6,20,1,4,false
5869,3,0,69,10,10,52,4,7,false
5869,4,1,69,20,19,9,7,4,false
5869,5,1,69,27,13,6,6,2,false
5869,6,1,69,66,41,2,10,1,false
5869,7,1,69,98,41,9,10,3,false
5869,8,1,69,123,27,2,7,1,true
5870,0,Null,0,0,66,70,10,11,false
5870,0,0,17,0,5,22,3,7,false
5870,1,0,29,0,6,18,3,4,false
5870,2,0,56,0,6,33,3,7,false
5870,3,0,63,0,5,12,3,4,false
5870,4,0,73,0,3,13,1,4,false
5870,5,0,81,0,8,16,4,4,false
5870,6,0,94,0,9,22,4,6,false
5870,7,0,122,0,6,34,4,7,true
5871,0,Null,0,0,38,79,10,11,false
5871,0,1,0,12,19,7,7,3,false
5871,1,1,0,13,11,10,4,3,false
5871,2,0,18,13,8,26,4,7,false
5871,3,1,18,40,36,9,10,3,false
5871,4,1,18,65,35,10,10,4,false
5871,5,1,18,96,35,4,5,3,false
5871,6,1,18,117,30,9,7,4,true
5872,0,Null,0,0,70,67,10,11,false
5872,0,1,0,6,16,10,4,5,false
5872,1,0,29,6,2,31,1,7,false
5872,2,0,41,6,3,15,1,4,false
5872,3,1,41,11,14,9,4,4,false
5872,4,0,61,11,2,22,1,7,false
5872,5,0,65,11,10,14,4,5,false
5872,6,0,71,11,5,11,1,4,false
5872,7,0,89,11,8,26,4,4,false
5872,8,0,107,11,2,20,1,4,true
5873,0,Null,0,0,62,62,10,11,false
5873,0,0,5,0,6,11,3,3,false
5873,1,1,5,6,11,5,3,1,false
5873,2,1,5,20,24,10,6,3,false
5873,3,0,16,20,10,21,4,4,false
5873,4,1,16,31,13,2,3,1,false
5873,5,0,38,31,6,28,3,7,false
5873,6,1,38,35,13,9,3,4,false
5873,7,1,38,78,52,9,10,4,false
5873,8,1,38,84,15,9,4,3,false
5873,9,0,61,84,8,31,2,6,false
5873,10,1,61,108,31,7,6,4,true
5874,0,Null,0,0,66,75,10,11,false
5874,0,1,0,86,61,0,10,0,false
5874,1,0,43,86,10,53,4,10,false
5874,2,0,72,86,1,30,1,6,false
5874,3,1,72,93,15,8,4,2,false
5874,4,1,72,103,15,5,4,3,true
5875,0,Null,0,0,67,93,10,11,false
5875,0,0,73,0,8,81,4,10,false
5875,1,0,94,0,9,30,3,7,false
5875,2,0,143,0,8,57,2,10,true
5876,0,Null,0,0,73,66,10,11,false
5876,0,0,10,0,9,19,3,5,false
5876,1,0,66,0,2,58,1,10,false
5876,2,0,91,0,2,27,1,7,false
5876,3,1,91,14,23,9,7,5,false
5876,4,1,91,51,39,2,7,1,false
5876,5,1,91,90,47,8,10,3,false
5876,6,0,108,90,8,25,3,7,true
5877,0,Null,0,0,58,69,10,11,false
5877,0,0,11,0,4,15,2,4,false
5877,1,0,41,0,4,34,3,10,false
5877,2,1,41,50,51,1,10,1,false
5877,3,1,41,70,22,2,7,1,false
5877,4,0,54,70,10,23,4,4,false
5877,5,0,82,70,10,38,4,7,false
5877,6,1,82,80,15,5,4,3,false
5877,7,1,82,123,52,9,7,4,true
5878,0,Null,0,0,64,82,10,11,false
5878,0,0,26,0,10,36,5,7,false
5878,1,0,30,0,7,11,4,3,false
5878,2,1,30,32,40,8,10,4,false
5878,3,0,47,32,1,18,1,7,false
5878,4,1,47,78,51,5,10,2,false
5878,5,1,47,81,13,10,3,2,false
5878,6,0,62,81,7,22,3,7,false
5878,7,0,89,81,2,29,1,7,false
5878,8,1,89,105,30,6,7,3,true
5879,0,Null,0,0,74,56,10,11,false
5879,0,0,1,0,10,11,3,4,false
5879,1,0,11,0,10,20,4,4,false
5879,2,1,11,16,20,4,4,1,false
5879,3,1,11,20,11,7,3,4,false
5879,4,0,17,20,10,16,3,3,false
5879,5,1,17,34,16,2,4,1,false
5879,6,0,33,34,9,25,4,4,false
5879,7,1,33,52,28,10,7,3,false
5879,8,0,42,52,2,11,1,3,false
5879,9,1,42,84,37,5,7,3,false
5879,10,0,90,84,10,58,3,7,false
5879,11,0,111,84,2,23,1,5,true
5880,0,Null,0,0,64,72,10,11,false
5880,0,1,0,12,15,3,3,1,false
5880,1,1,0,35,33,10,7,3,false
5880,2,1,0,44,16,7,4,3,false
5880,3,0,12,44,9,21,3,7,false
5880,4,0,16,44,10,14,4,3,false
5880,5,0,33,44,8,25,3,7,false
5880,6,0,38,44,10,15,4,6,false
5880,7,0,42,44,8,12,2,5,false
5880,8,1,42,46,11,9,3,4,false
5880,9,0,49,46,8,15,4,3,false
5880,10,1,49,94,57,9,10,5,false
5880,11,1,49,123,34,5,7,1,true
5881,0,Null,0,0,73,64,10,11,false
5881,0,0,27,0,10,37,3,7,false
5881,1,1,27,7,15,8,6,3,false
5881,2,0,34,7,7,14,3,3,false
5881,3,0,95,7,0,36,0,7,false
5881,4,1,95,34,32,5,7,3,false
5881,5,0,98,34,9,12,4,4,false
5881,6,0,115,34,6,23,3,7,true
5882,0,Null,0,0,69,85,10,11,false
